elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm
9.769229,1785216385.440166950,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,4,20,0,0,0,0,0,0,0,81,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.857447,1785216385.551928997,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,5,24,0,0,0,0,0,0,0,82,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.944334,1785216385.663496971,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,2,22,0,0,0,0,0,0,0,83,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
10.031494,1785216385.774795055,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,9,21,1,0,0,0,0,0,0,84,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
10.122466,1785216385.885336161,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,3,21,0,0,0,0,0,0,0,85,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
10.209504,1785216385.885336161,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,3,21,0,0,0,0,0,0,0,85,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
10.296023,1785216385.997284174,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,9,20,1,0,0,0,0,0,0,86,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
10.380804,1785216386.111504793,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,7,21,1,0,0,0,0,0,0,87,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
10.470463,1785216386.223057985,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,7,22,1,0,0,0,0,0,0,88,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
10.558446,1785216386.223057985,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,7,22,1,0,0,0,0,0,0,88,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
10.651094,1785216386.334758997,search_first_car,50,-29,-29,paper_search_first_vehicle,31,31,8,23,1,0,0,0,0,0,0,89,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
10.737899,1785216386.445472956,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,7,17,1,0,0,0,0,0,0,90,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
10.825913,1785216386.559838057,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,5,19,1,0,0,0,0,0,0,91,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
10.912909,1785216386.672325850,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,10,19,1,0,0,0,0,0,0,92,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
11.000130,1785216386.672325850,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,10,19,1,0,0,0,0,0,0,92,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
11.088192,1785216386.783005953,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,10,18,1,0,0,0,0,0,0,93,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
11.181068,1785216386.894255161,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,6,17,2,1,0,0,0,0,0,94,0,0,0,5,1,-58.531250,-40.156250,-49.343750,2988.500000,2991.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
11.268891,1785216387.006523848,search_first_car,50,-29,-29,paper_search_first_vehicle,31,31,10,21,2,1,0,0,0,0,0,95,0,0,0,5,1,-58.531250,-38.734375,-48.632813,2988.500000,2990.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
11.357326,1785216387.117555857,search_first_car,50,-29,-29,paper_search_first_vehicle,31,31,8,23,2,1,0,0,0,0,0,96,0,0,0,5,1,-58.531250,-38.734375,-48.632813,2988.500000,2990.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
11.445168,1785216387.117555857,search_first_car,50,-29,-29,paper_search_first_vehicle,31,31,8,23,2,1,0,0,0,0,0,96,0,0,0,5,1,-58.531250,-38.734375,-48.632813,2988.500000,2990.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
11.533670,1785216387.232314825,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,7,23,2,1,0,0,0,0,0,97,0,0,0,5,1,-58.531250,-38.734375,-48.632813,2988.500000,2990.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
11.622212,1785216387.343605042,search_first_car,50,-29,-29,paper_search_first_vehicle,33,33,11,22,2,1,0,0,0,0,0,98,0,0,0,5,1,-58.531250,-38.734375,-48.632813,2988.500000,2990.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
11.715495,1785216387.454714775,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,8,22,1,0,0,0,0,0,0,99,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
11.802582,1785216387.566096783,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,7,20,1,0,0,0,0,0,0,100,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
11.890233,1785216387.566096783,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,7,20,1,0,0,0,0,0,0,100,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
11.977826,1785216387.676959038,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,3,19,1,0,0,0,0,0,0,101,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
12.065120,1785216387.791357994,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,9,19,1,0,0,0,0,0,0,102,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
12.152835,1785216387.903414011,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,7,20,2,0,0,0,0,0,0,103,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
12.245986,1785216388.014213800,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,11,17,1,0,0,0,0,0,0,104,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
12.332803,1785216388.014213800,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,11,17,1,0,0,0,0,0,0,104,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
12.419694,1785216388.125876904,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,4,20,1,0,0,0,0,0,0,105,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
12.508005,1785216388.237375975,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,7,16,1,0,0,0,0,0,0,106,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
12.596687,1785216388.352084875,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,9,14,1,0,0,0,0,0,0,107,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
12.684980,1785216388.352084875,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,9,14,1,0,0,0,0,0,0,107,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
12.778092,1785216388.463001013,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,12,16,1,0,0,0,0,0,0,108,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
12.865940,1785216388.575152874,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,10,20,1,0,0,0,0,0,0,109,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
12.953260,1785216388.686255217,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,6,20,1,0,0,0,0,0,0,110,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
13.040091,1785216388.800734043,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,10,20,0,0,0,0,0,0,0,111,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
13.126191,1785216388.800734043,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,10,20,0,0,0,0,0,0,0,111,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
13.213110,1785216388.911648035,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,10,18,0,0,0,0,0,0,0,112,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
13.305973,1785216389.023211002,search_first_car,50,-29,-29,paper_search_first_vehicle,32,32,8,24,2,0,0,0,0,0,0,113,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
13.391335,1785216389.134398937,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,10,20,0,0,0,0,0,0,0,114,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
13.479952,1785216389.245737076,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,12,23,3,0,0,0,0,0,0,115,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
13.567404,1785216389.245737076,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,12,23,3,0,0,0,0,0,0,115,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
13.654239,1785216389.360473156,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,8,21,2,0,0,0,0,0,0,116,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
13.742643,1785216389.472276926,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,7,16,2,0,0,0,0,0,0,117,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
13.835520,1785216389.582828999,search_first_car,50,-29,-29,paper_search_first_vehicle,20,20,3,17,0,0,0,0,0,0,0,118,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
13.922439,1785216389.694855928,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,5,19,0,0,0,0,0,0,0,119,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
14.009518,1785216389.694855928,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,5,19,0,0,0,0,0,0,0,119,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
14.097515,1785216389.805983067,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,2,21,2,0,0,0,0,0,0,120,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
14.185330,1785216389.920241833,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,3,21,1,0,0,0,0,0,0,121,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
14.272990,1785216390.032313108,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,3,22,1,0,0,0,0,0,0,122,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
14.363534,1785216390.032313108,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,3,22,1,0,0,0,0,0,0,122,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
14.450171,1785216390.144966841,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,4,20,1,0,0,0,0,0,0,123,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
14.537359,1785216390.255414963,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,4,22,0,0,0,0,0,0,0,124,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
14.624714,1785216390.366182804,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,0,23,0,0,0,0,0,0,0,125,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1486.750000,
14.713145,1785216390.480223894,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,3,23,0,0,0,0,0,0,0,126,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
14.801901,1785216390.480223894,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,3,23,0,0,0,0,0,0,0,126,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
14.893953,1785216390.592497826,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,4,20,1,0,0,0,0,0,0,127,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
14.979991,1785216390.703601837,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,2,24,1,0,0,0,0,0,0,128,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
15.067520,1785216390.815221071,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,4,19,1,0,0,0,0,0,0,129,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1409.500000,
15.155504,1785216390.929064035,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,3,20,1,0,0,0,0,0,0,130,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1400.250000,
15.243401,1785216390.929064035,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,3,20,1,0,0,0,0,0,0,130,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1400.250000,
15.330844,1785216391.040390968,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,3,26,1,0,0,0,0,0,0,131,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1388.750000,
15.423905,1785216391.152354002,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,4,24,1,0,0,0,1,3,1,0,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1376.750000,
15.518733,1785216391.263242006,search_open_space,50,-29,-29,paper_first_vehicle_counted,25,25,4,21,1,0,1,1,1,3,2,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1373.500000,
15.603221,1785216391.375374079,search_open_space,50,-29,-29,paper_passing_first_vehicle,36,36,8,28,1,0,1,1,1,3,3,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1365.250000,
15.687717,1785216391.375374079,search_open_space,50,-29,-29,paper_passing_first_vehicle,36,36,8,28,1,0,1,1,1,3,3,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1365.250000,
15.773023,1785216391.490199089,search_open_space,50,-29,-29,paper_passing_first_vehicle,29,29,6,23,1,0,1,1,1,4,4,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1361.000000,
15.860029,1785216391.601401091,search_open_space,50,-29,-29,paper_passing_first_vehicle,33,33,6,27,1,0,1,1,1,4,5,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1357.000000,
15.948929,1785216391.712688923,search_open_space,50,-29,-29,paper_passing_first_vehicle,35,35,8,27,1,0,1,1,1,5,6,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1356.000000,
16.030211,1785216391.712688923,search_open_space,50,-29,-29,paper_passing_first_vehicle,35,35,8,27,1,0,1,1,1,5,6,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1356.000000,
16.112118,1785216391.823528051,search_open_space,50,-29,-29,paper_passing_first_vehicle,32,32,4,28,1,0,1,1,1,5,7,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1349.000000,
16.194768,1785216391.935264111,search_open_space,50,-29,-29,paper_passing_first_vehicle,30,30,4,26,1,0,1,1,1,5,8,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1349.000000,
16.279540,1785216392.049122095,search_open_space,50,-29,-29,paper_passing_first_vehicle,34,34,6,28,1,0,1,1,1,5,9,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1343.750000,
16.367268,1785216392.049122095,search_open_space,50,-29,-29,paper_passing_first_vehicle,34,34,6,28,1,0,1,1,1,5,9,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1343.750000,
16.457007,1785216392.160646915,search_open_space,50,-29,-29,paper_passing_first_vehicle,32,32,5,27,1,0,1,1,1,6,10,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1341.000000,
16.545448,1785216392.272931099,search_open_space,50,-29,-29,paper_passing_first_vehicle,35,35,5,30,1,0,1,1,1,6,11,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1338.500000,
16.634537,1785216392.383798122,search_open_space,50,-29,-29,paper_passing_first_vehicle,37,37,7,30,1,0,1,1,1,7,12,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1334.500000,
16.723706,1785216392.494531155,search_open_space,50,-29,-29,paper_passing_first_vehicle,34,34,4,30,1,0,1,1,1,6,13,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1327.250000,
16.811557,1785216392.494531155,search_open_space,50,-29,-29,paper_passing_first_vehicle,34,34,4,30,1,0,1,1,1,6,13,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1327.250000,
16.900307,1785216392.610063076,search_open_space,50,-29,-29,paper_passing_first_vehicle,37,37,7,30,1,0,1,1,1,7,14,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1320.750000,
16.991788,1785216392.720809937,search_open_space,50,-29,-29,paper_passing_first_vehicle,37,37,8,29,1,0,1,1,1,7,15,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1314.750000,
17.078476,1785216392.833111048,search_open_space,50,-29,-29,paper_passing_first_vehicle,37,37,10,27,1,0,1,1,1,7,16,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1313.250000,
17.166763,1785216392.833111048,search_open_space,50,-29,-29,paper_passing_first_vehicle,37,37,10,27,1,0,1,1,1,7,16,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1313.250000,
17.254120,1785216392.943542004,search_open_space,50,-29,-29,paper_passing_first_vehicle,40,40,12,28,1,0,1,1,1,7,17,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1312.750000,
17.341814,1785216393.058202028,search_open_space,50,-29,-29,paper_passing_first_vehicle,40,40,11,29,1,0,1,1,1,7,18,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1308.250000,
17.430699,1785216393.170170784,search_open_space,50,-29,-29,paper_passing_first_vehicle,37,37,9,28,1,0,1,1,1,7,19,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1308.250000,
17.523083,1785216393.281075001,search_open_space,50,-29,-29,paper_passing_first_vehicle,38,38,8,30,1,0,1,1,1,7,20,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1308.250000,
17.609836,1785216393.281075001,search_open_space,50,-29,-29,paper_passing_first_vehicle,38,38,8,30,1,0,1,1,1,7,20,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1308.250000,
17.696798,1785216393.393039942,search_open_space,50,-29,-29,paper_passing_first_vehicle,34,34,8,26,1,0,1,1,1,6,21,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1304.750000,
17.784521,1785216393.504142046,search_open_space,50,-29,-29,paper_passing_first_vehicle,38,38,8,30,1,0,1,1,1,7,22,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1305.250000,
17.871684,1785216393.618433952,search_open_space,50,-29,-29,paper_passing_first_vehicle,38,38,11,27,1,0,1,1,1,7,23,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1307.750000,
17.957530,1785216393.729341984,search_open_space,50,-29,-29,paper_passing_first_vehicle,35,35,10,25,1,0,1,1,1,6,24,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1306.750000,
18.050675,1785216393.729341984,search_open_space,50,-29,-29,paper_passing_first_vehicle,35,35,10,25,1,0,1,1,1,6,24,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1306.750000,
18.138865,1785216393.841452122,search_open_space,50,-29,-29,paper_passing_first_vehicle,42,42,13,29,1,0,1,1,1,7,25,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1306.250000,
18.226882,1785216393.952464819,search_open_space,50,-29,-29,paper_passing_first_vehicle,35,35,9,26,1,0,1,1,1,7,26,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1306.000000,
18.313869,1785216394.066737890,search_open_space,50,-29,-29,paper_passing_first_vehicle,32,32,9,23,1,0,1,1,1,6,27,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1307.500000,
18.401325,1785216394.066737890,search_open_space,50,-29,-29,paper_passing_first_vehicle,32,32,9,23,1,0,1,1,1,6,27,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1307.500000,
18.489394,1785216394.179060936,search_open_space,50,-29,-29,paper_passing_first_vehicle,36,36,10,26,1,0,1,1,1,7,28,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1309.250000,
18.583073,1785216394.290098906,search_open_space,50,-29,-29,paper_passing_first_vehicle,37,37,11,26,1,0,1,1,1,6,29,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1305.250000,
18.669625,1785216394.400872946,search_open_space,50,-29,-29,paper_passing_first_vehicle,36,36,10,26,1,0,1,1,1,7,30,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1311.500000,
18.757420,1785216394.512892008,search_open_space,50,-29,-29,paper_passing_first_vehicle,31,31,12,19,1,0,1,1,1,5,31,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1316.000000,
18.844950,1785216394.512892008,search_open_space,50,-29,-29,paper_passing_first_vehicle,31,31,12,19,1,0,1,1,1,5,31,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1316.000000,
18.933468,1785216394.627888203,search_open_space,50,-29,-29,paper_passing_first_vehicle,39,39,13,26,1,0,1,1,1,7,32,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1313.500000,
19.021408,1785216394.738798141,search_open_space,50,-29,-29,paper_passing_first_vehicle,39,39,13,26,1,0,1,1,1,6,33,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1310.750000,
19.114280,1785216394.849879980,search_open_space,50,-29,-29,paper_passing_first_vehicle,35,35,12,23,1,0,1,1,1,5,34,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1311.000000,
19.202261,1785216394.961791039,search_open_space,50,-29,-29,paper_passing_first_vehicle,37,37,12,25,1,0,1,1,1,7,35,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1322.000000,
19.289148,1785216394.961791039,search_open_space,50,-29,-29,paper_passing_first_vehicle,37,37,12,25,1,0,1,1,1,7,35,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1322.000000,
19.377497,1785216395.072253942,search_open_space,50,-29,-29,paper_passing_first_vehicle,40,40,13,27,1,0,1,1,1,5,36,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1322.000000,
19.461052,1785216395.187125921,search_open_space,50,-29,-29,paper_passing_first_vehicle,36,36,14,22,1,0,1,1,1,5,37,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1317.000000,
