elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm
34.431224,1785215936.829157829,reverse_align,-80,-117,-29,eq5_reverse bisector=+68.5 biasAB=+772 paperSteer=-4.10 pair=filtered,20,20,11,9,2,1,2,0,0,0,0,3,2,0,0,5,1,45.015625,93.921875,69.468750,2089.500000,1295.750000,1,42.984375,93.921875,68.453125,2067.750000,1295.750000,1605.539635,62.214147,median_filtered_pair,772.000000,-7.000000,2.897144,-4.102856,0,1,3,0,0,,,
34.518771,1785215936.940633059,reverse_align,-80,-113,-29,eq5_reverse bisector=+69.5 biasAB=+794 paperSteer=-3.94 pair=filtered,19,19,9,10,3,1,2,0,0,0,0,4,2,0,0,5,1,45.015625,95.890625,70.453125,2089.500000,1284.750000,1,45.015625,93.921875,69.468750,2089.500000,1295.750000,1576.634525,63.382641,median_filtered_pair,793.750000,-7.000000,3.062690,-3.937310,0,1,3,0,0,,,
34.610811,1785215937.052208185,reverse_align,-80,-113,-29,eq5_reverse bisector=+70.5 biasAB=+794 paperSteer=-3.94 pair=filtered,23,23,8,15,3,1,2,0,0,0,0,5,2,0,0,5,1,45.015625,98.343750,71.679688,2089.500000,1301.750000,1,45.015625,95.890625,70.453125,2089.500000,1295.750000,1621.133517,64.089559,median_filtered_pair,793.750000,-7.000000,3.062690,-3.937310,0,1,3,0,0,,,
34.697380,1785215937.162970066,reverse_align,-80,-113,-29,eq5_reverse bisector=+70.5 biasAB=+794 paperSteer=-3.94 pair=held,24,24,10,14,2,0,2,0,0,0,0,6,2,0,0,5,0,,,,,,1,45.015625,95.890625,70.453125,2089.500000,1295.750000,1621.133517,64.089559,held_filtered_pair,793.750000,-7.000000,3.062690,-3.937310,0,1,3,1,0,,,
34.783794,1785215937.162970066,reverse_align,-80,-113,-29,eq5_reverse bisector=+70.5 biasAB=+794 paperSteer=-3.94 pair=held,24,24,10,14,2,0,2,0,0,0,0,6,2,0,0,5,0,,,,,,1,45.015625,95.890625,70.453125,2089.500000,1295.750000,1621.133517,64.089559,held_filtered_pair,793.750000,-7.000000,3.062690,-3.937310,0,1,3,1,0,,,
34.870773,1785215937.277110100,reverse_align,-80,-113,-29,eq5_reverse bisector=+70.5 biasAB=+794 paperSteer=-3.94 pair=held,17,17,5,12,2,0,2,0,0,0,0,7,2,0,0,5,0,,,,,,1,45.015625,95.890625,70.453125,2089.500000,1295.750000,1621.133517,64.089559,held_filtered_pair,793.750000,-7.000000,3.062690,-3.937310,0,1,3,2,0,,,
34.957239,1785215937.388905048,reverse_align,-80,-113,-29,eq5_reverse bisector=+70.5 biasAB=+794 paperSteer=-3.94 pair=held,20,20,8,12,2,0,2,0,0,0,0,8,2,0,0,5,0,,,,,,1,45.015625,95.890625,70.453125,2089.500000,1295.750000,1621.133517,64.089559,held_filtered_pair,793.750000,-7.000000,3.062690,-3.937310,0,1,3,3,0,,,
35.043383,1785215937.500415087,prealign_left,50,-150,-29,ab_dropout_not_inside_gap_left_forward C=False D=False,21,21,8,13,2,0,2,0,0,0,0,9,2,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,1,0,0,0,0,,,
35.135744,1785215937.612007856,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=1/3,21,21,8,13,2,0,2,0,0,0,0,10,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,1,0,,,
35.222349,1785215937.612007856,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=1/3,21,21,8,13,2,0,2,0,0,0,0,10,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,1,0,,,
35.309191,1785215937.727047920,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=2/3,17,17,4,13,2,0,2,0,0,0,0,11,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,2,0,,,
35.396839,1785215937.837406874,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=3/3,14,14,3,11,2,0,2,0,0,0,0,12,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,3,0,,,
35.481840,1785215937.949104071,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=4/3,19,19,3,16,1,0,2,0,0,0,0,13,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,4,0,,,
35.569797,1785215937.949104071,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=4/3,19,19,3,16,1,0,2,0,0,0,0,13,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,4,0,,,
35.662223,1785215938.060657978,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=5/3,16,16,4,12,2,0,2,0,0,0,0,14,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,5,0,,,
35.748145,1785215938.174870014,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=6/3,14,14,4,10,2,0,2,0,0,0,0,15,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,6,0,,,
35.835917,1785215938.286681175,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=7/3,18,18,4,14,2,0,2,0,0,0,0,16,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,7,0,,,
35.923387,1785215938.398216963,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=8/3,15,15,3,12,2,0,2,0,0,0,0,17,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,8,0,,1638.250000,
36.012096,1785215938.398216963,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=8/3,15,15,3,12,2,0,2,0,0,0,0,17,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,8,0,,1638.250000,
36.100415,1785215938.513070107,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=9/3,17,17,5,12,2,0,2,0,0,0,0,18,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,9,0,,,
36.193306,1785215938.623300076,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=10/3,16,16,4,12,2,0,2,0,0,0,0,19,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,10,0,,,
36.279405,1785215938.735109091,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=11/3,21,21,9,12,1,0,2,0,0,0,0,20,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,11,0,,,
36.366045,1785215938.846133947,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=12/3,25,25,10,15,1,0,2,0,0,0,0,21,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,12,0,,,
36.452276,1785215938.846133947,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=12/3,25,25,10,15,1,0,2,0,0,0,0,21,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,12,0,,,
36.540426,1785215938.958271980,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=13/3,19,19,8,11,2,0,2,0,0,0,0,22,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,13,0,,1632.250000,
36.626867,1785215939.069748878,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=14/3,21,21,8,13,2,0,2,0,0,0,0,23,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,14,0,,,
36.719706,1785215939.184135914,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=15/3,18,18,6,12,1,0,2,0,0,0,0,24,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,15,0,,1297.250000,
36.807275,1785215939.184135914,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=15/3,18,18,6,12,1,0,2,0,0,0,0,24,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,1,0,0,15,0,,1297.250000,
36.895261,1785215939.295631886,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.19 confirm=0/3,21,21,10,11,2,1,2,0,0,0,0,25,2,0,0,5,1,45.640625,97.875000,71.757812,2073.500000,1313.000000,1,45.640625,97.875000,71.757812,2073.500000,1313.000000,1639.715664,65.474947,median_filtered_pair,,,,,1,0,0,0,0,,1284.250000,
36.983575,1785215939.406725168,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.29 confirm=0/3,21,21,9,12,2,1,2,0,0,0,0,26,2,0,0,5,1,43.937500,97.875000,70.906250,2046.750000,1313.000000,1,44.789062,97.875000,71.332031,2060.125000,1313.000000,1648.883253,65.018503,median_filtered_pair,,,,,1,0,0,0,0,,1277.250000,
37.069852,1785215939.518591881,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.19 confirm=0/3,18,18,7,11,2,1,2,0,1,4,1,0,2,0,0,5,1,43.937500,94.671875,69.304688,2083.750000,1303.250000,1,43.937500,97.875000,70.906250,2073.500000,1313.000000,1678.711043,64.387397,median_filtered_pair,,,,,1,0,0,0,0,,1267.750000,
37.159105,1785215939.632444859,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.04 confirm=0/3,14,14,5,9,3,1,2,1,1,3,2,0,3,0,0,5,1,40.843750,94.671875,67.757812,2085.000000,1303.250000,1,43.937500,94.671875,69.304688,2083.750000,1303.250000,1613.356397,63.069328,median_filtered_pair,,,,,1,0,0,0,0,,1263.000000,
37.253444,1785215939.632444859,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.04 confirm=0/3,14,14,5,9,3,1,2,1,1,3,2,0,3,0,0,5,1,40.843750,94.671875,67.757812,2085.000000,1303.250000,1,43.937500,94.671875,69.304688,2083.750000,1303.250000,1613.356397,63.069328,median_filtered_pair,,,,,1,0,0,0,0,,1263.000000,
37.340534,1785215939.744156837,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.03 confirm=0/3,16,16,6,10,2,1,2,1,1,5,3,0,3,0,0,5,1,40.843750,92.796875,66.820312,2085.000000,1287.000000,1,40.843750,94.671875,67.757812,2085.000000,1303.250000,1684.684289,61.077532,median_filtered_pair,,,,,1,0,0,0,0,,1256.000000,
37.427902,1785215939.855944872,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-3.90 confirm=0/3,22,22,8,14,4,1,2,1,1,5,4,0,3,0,0,5,1,40.843750,92.703125,66.773438,2085.000000,1271.500000,1,40.843750,92.796875,66.820312,2085.000000,1287.000000,1641.952905,60.242901,median_filtered_pair,,,,,1,0,0,0,0,,1254.500000,
37.514695,1785215939.967168093,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-3.78 confirm=0/3,17,17,7,10,3,1,2,1,1,5,5,0,3,1,0,5,1,42.406250,92.484375,67.445312,2240.250000,1251.500000,1,40.843750,92.703125,66.820312,2085.000000,1271.500000,1639.926763,60.052606,median_filtered_pair,,,,,1,1,0,0,0,,1249.750000,
37.602213,1785215940.078533173,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-2.44 confirm=0/3,18,18,7,11,3,1,2,1,1,7,6,0,3,1,0,5,1,42.406250,89.218750,65.812500,2240.250000,1281.500000,1,42.406250,92.484375,66.773438,2240.250000,1271.500000,1726.109438,60.102388,median_filtered_pair,,,,,1,1,0,0,0,,1242.750000,
37.690904,1785215940.078533173,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-2.44 confirm=0/3,18,18,7,11,3,1,2,1,1,7,6,0,3,1,0,5,1,42.406250,89.218750,65.812500,2240.250000,1281.500000,1,42.406250,92.484375,66.773438,2240.250000,1271.500000,1726.109438,60.102388,median_filtered_pair,,,,,1,1,0,0,0,,1242.750000,
37.784605,1785215940.193296909,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-2.53 confirm=0/3,20,20,7,13,2,1,2,1,1,6,7,0,3,1,0,5,1,37.296875,89.218750,63.257812,2241.750000,1281.500000,1,42.406250,89.218750,65.812500,2240.250000,1281.500000,1652.685648,59.091610,median_filtered_pair,,,,,1,1,0,0,0,,1242.750000,
37.872415,1785215940.303735018,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-2.52 confirm=0/3,18,18,7,11,3,1,2,1,1,6,8,0,3,1,0,5,1,40.625000,89.218750,64.921875,2253.000000,1281.500000,1,40.625000,89.218750,64.921875,2241.750000,1281.500000,1693.392535,57.907365,median_filtered_pair,,,,,1,1,0,0,0,,1239.250000,
37.958732,1785215940.415611982,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-2.41 confirm=0/3,18,18,7,11,3,1,2,1,1,6,9,0,3,1,0,5,1,38.671875,88.093750,63.382812,2255.750000,1238.250000,1,38.671875,89.218750,63.382812,2253.000000,1281.500000,1746.110795,56.551312,median_filtered_pair,,,,,1,1,0,0,0,,1238.250000,
38.046256,1785215940.527136087,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-2.20 confirm=0/3,17,17,5,12,2,1,2,1,1,7,10,0,3,1,0,5,1,38.671875,84.890625,61.781250,2255.750000,1262.250000,1,38.671875,88.093750,63.382812,2255.750000,1262.250000,1725.516941,55.978323,median_filtered_pair,,,,,1,1,0,0,0,,1233.250000,
38.133942,1785215940.527136087,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-2.20 confirm=0/3,17,17,5,12,2,1,2,1,1,7,10,0,3,1,0,5,1,38.671875,84.890625,61.781250,2255.750000,1262.250000,1,38.671875,88.093750,63.382812,2255.750000,1262.250000,1725.516941,55.978323,median_filtered_pair,,,,,1,1,0,0,0,,1233.250000,
38.220278,1785215940.641371965,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-2.08 confirm=0/3,23,23,7,16,3,1,2,1,1,7,11,0,3,1,0,5,1,37.625000,84.593750,61.109375,2293.250000,1249.250000,1,38.671875,84.890625,61.781250,2255.750000,1249.250000,1658.147180,54.795045,median_filtered_pair,,,,,1,1,0,0,0,,1233.000000,
38.312571,1785215940.752751112,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.70 confirm=0/3,18,18,7,11,3,1,2,1,1,6,12,0,3,1,0,5,1,37.625000,84.593750,61.109375,2293.250000,1249.250000,1,37.625000,84.593750,61.109375,2293.250000,1249.250000,1705.784372,53.812543,median_filtered_pair,,,,,1,1,0,0,0,,1232.750000,
38.401187,1785215940.863717794,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.70 confirm=0/3,26,26,10,16,3,1,2,1,1,7,13,0,3,1,0,5,1,36.140625,81.546875,58.843750,2276.750000,1250.000000,1,37.625000,84.593750,61.109375,2293.250000,1249.250000,1705.784372,53.812543,median_filtered_pair,,,,,1,1,0,0,0,,1232.000000,
38.487925,1785215940.863717794,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.70 confirm=0/3,26,26,10,16,3,1,2,1,1,7,13,0,3,1,0,5,1,36.140625,81.546875,58.843750,2276.750000,1250.000000,1,37.625000,84.593750,61.109375,2293.250000,1249.250000,1705.784372,53.812543,median_filtered_pair,,,,,1,1,0,0,0,,1232.000000,
38.576317,1785215940.975630045,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.70 confirm=0/3,22,22,10,12,2,1,2,1,1,7,14,0,3,1,0,5,1,36.093750,81.375000,58.734375,2317.250000,1237.750000,1,36.140625,81.546875,58.843750,2293.250000,1249.250000,1672.408524,51.814796,median_filtered_pair,,,,,1,1,0,0,0,,1229.250000,
38.664958,1785215941.086375952,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.34 confirm=0/3,21,21,9,12,4,1,2,1,1,6,15,0,3,1,0,5,1,34.265625,81.046875,57.656250,2328.500000,1230.750000,1,36.093750,81.375000,58.734375,2317.250000,1237.750000,1692.754750,51.516135,median_filtered_pair,,,,,1,1,0,0,0,,1230.750000,
38.752022,1785215941.201212883,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.22 confirm=0/3,23,23,9,14,2,1,2,1,1,8,16,0,3,1,0,5,1,34.265625,77.765625,56.015625,2328.500000,1253.000000,1,34.265625,81.046875,57.656250,2328.500000,1237.750000,1733.982359,50.120056,median_filtered_pair,,,,,1,1,0,0,0,,1231.250000,
38.846144,1785215941.312747955,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.38 confirm=0/3,23,23,11,12,2,1,2,1,1,7,17,0,3,1,0,5,1,32.765625,77.765625,55.265625,2314.500000,1253.000000,1,34.265625,77.765625,56.015625,2328.500000,1253.000000,1661.084431,49.183876,median_filtered_pair,,,,,1,1,0,0,0,,1238.250000,
38.934779,1785215941.312747955,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.38 confirm=0/3,23,23,11,12,2,1,2,1,1,7,17,0,3,1,0,5,1,32.765625,77.765625,55.265625,2314.500000,1253.000000,1,34.265625,77.765625,56.015625,2328.500000,1253.000000,1661.084431,49.183876,median_filtered_pair,,,,,1,1,0,0,0,,1238.250000,
39.023530,1785215941.425922155,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.38 confirm=0/3,19,19,9,10,2,1,2,1,1,6,18,0,3,1,0,5,1,32.562500,76.296875,54.429688,2342.750000,1244.750000,1,32.765625,77.765625,55.265625,2328.500000,1253.000000,1692.866478,48.175278,median_filtered_pair,,,,,1,1,0,0,0,,1234.500000,
39.112038,1785215941.535037994,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.14 confirm=0/3,20,20,9,11,2,1,2,1,1,6,19,0,3,1,0,5,1,32.328125,76.265625,54.296875,2375.250000,1237.250000,1,32.562500,76.296875,54.429688,2342.750000,1244.750000,1680.403028,47.426961,median_filtered_pair,,,,,1,1,0,0,0,,1237.250000,
39.199585,1785215941.646448135,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-0.74 confirm=0/3,23,23,11,12,2,1,2,1,1,6,20,0,3,1,0,5,1,30.750000,74.390625,52.570312,2389.500000,1240.000000,1,32.328125,76.265625,54.296875,2375.250000,1240.000000,1713.941080,47.077558,median_filtered_pair,,,,,1,1,0,0,0,,1237.750000,
39.286678,1785215941.761196136,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-0.58 confirm=0/3,20,20,8,12,2,1,2,1,1,7,21,0,3,1,0,5,1,30.750000,72.734375,51.742188,2389.500000,1248.000000,1,30.750000,74.390625,52.570312,2389.500000,1240.000000,1720.114952,45.343472,median_filtered_pair,,,,,1,1,0,0,0,,1237.500000,
39.378071,1785215941.761196136,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-0.58 confirm=0/3,20,20,8,12,2,1,2,1,1,7,21,0,3,1,0,5,1,30.750000,72.734375,51.742188,2389.500000,1248.000000,1,30.750000,74.390625,52.570312,2389.500000,1240.000000,1720.114952,45.343472,median_filtered_pair,,,,,1,1,0,0,0,,1237.500000,
39.465194,1785215941.872771978,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-0.67 confirm=0/3,17,17,8,9,2,1,2,1,1,5,22,0,3,1,0,5,1,29.234375,72.734375,50.984375,2376.000000,1248.000000,1,30.750000,72.734375,51.742188,2389.500000,1248.000000,1683.409535,44.876089,median_filtered_pair,,,,,1,1,0,0,0,,1237.250000,
39.553144,1785215941.984340906,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-0.67 confirm=0/3,23,23,9,14,2,1,2,1,1,6,23,0,3,1,0,5,1,29.140625,66.062500,47.601562,2409.750000,1352.750000,1,29.234375,72.734375,50.984375,2389.500000,1248.000000,1714.917558,43.848118,median_filtered_pair,,,,,1,1,0,0,0,,1230.250000,
39.641206,1785215942.095714092,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.57 confirm=0/3,17,17,8,9,2,1,2,1,1,4,24,0,3,1,0,5,1,28.843750,66.062500,47.453125,2435.750000,1352.750000,1,29.140625,66.062500,47.601562,2409.750000,1352.750000,1557.149805,42.243749,median_filtered_pair,,,,,1,1,0,0,0,,1244.750000,
39.728634,1785215942.210034847,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.30 confirm=0/3,20,20,10,10,2,1,2,1,1,5,25,0,3,1,0,5,1,27.390625,66.062500,46.726562,2459.500000,1352.750000,1,28.843750,66.062500,47.453125,2435.750000,1352.750000,1585.889347,41.954983,median_filtered_pair,,,,,1,1,0,0,0,,1247.750000,
39.816156,1785215942.210034847,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.30 confirm=0/3,20,20,10,10,2,1,2,1,1,5,25,0,3,1,0,5,1,27.390625,66.062500,46.726562,2459.500000,1352.750000,1,28.843750,66.062500,47.453125,2435.750000,1352.750000,1585.889347,41.954983,median_filtered_pair,,,,,1,1,0,0,0,,1247.750000,
39.908505,1785215942.321393967,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=False nextEq5=-1.05 confirm=0/3,23,23,10,13,2,1,2,1,1,3,26,0,3,0,0,5,1,27.390625,62.593750,44.992188,2459.500000,1367.500000,1,27.390625,66.062500,46.726562,2459.500000,1352.750000,1638.263992,40.909849,median_filtered_pair,,,,,1,1,0,0,0,,1250.500000,
39.996407,1785215942.432615995,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-1.20 confirm=0/3,25,25,13,12,2,1,2,1,1,3,27,0,3,1,0,5,1,25.500000,62.593750,44.046875,2436.500000,1367.500000,1,27.390625,62.593750,44.992188,2459.500000,1367.500000,1556.500192,39.819639,median_filtered_pair,,,,,1,1,0,0,0,,1248.500000,
40.082668,1785215942.544544935,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=False nextEq5=-1.20 confirm=0/3,21,21,8,13,2,1,2,1,0,0,0,1,3,0,0,5,1,25.390625,62.593750,43.992188,2614.500000,1367.500000,1,25.500000,62.593750,44.046875,2459.500000,1367.500000,1598.005062,38.578420,median_filtered_pair,,,,,1,1,0,0,0,,1255.750000,
40.170271,1785215942.544544935,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=False nextEq5=-1.20 confirm=0/3,21,21,8,13,2,1,2,1,0,0,0,1,3,0,0,5,1,25.390625,62.593750,43.992188,2614.500000,1367.500000,1,25.500000,62.593750,44.046875,2459.500000,1367.500000,1598.005062,38.578420,median_filtered_pair,,,,,1,1,0,0,0,,1255.750000,
40.259013,1785215942.656230927,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=False nextEq5=+0.56 confirm=1/3,20,20,7,13,2,1,2,1,0,0,0,2,3,0,0,5,1,25.390625,62.593750,43.992188,2614.500000,1367.500000,1,25.390625,62.593750,43.992188,2614.500000,1367.500000,1734.989820,37.975471,median_filtered_pair,,,,,1,1,1,0,0,,1263.250000,
40.345774,1785215942.770667076,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=False nextEq5=+0.56 confirm=2/3,16,16,6,10,3,1,2,0,0,0,0,3,3,0,0,5,1,25.390625,62.187500,43.789062,2614.500000,1285.000000,1,25.390625,62.593750,43.992188,2614.500000,1367.500000,1734.989820,37.975471,median_filtered_pair,,,,,1,1,2,0,0,,1271.250000,
40.439288,1785215942.882278919,reverse_align,-80,4,-29,eq5_reverse bisector=+43.8 biasAB=+1324 paperSteer=+1.52 pair=filtered,18,18,9,9,3,1,2,0,0,0,0,4,3,0,0,5,1,25.390625,60.296875,42.843750,2614.500000,1290.250000,1,25.390625,62.187500,43.789062,2614.500000,1290.250000,1760.064414,37.352963,median_filtered_pair,1324.250000,-7.000000,8.524629,1.524629,0,1,3,0,0,,1296.000000,
40.527219,1785215942.993244886,reverse_align,-80,4,-29,eq5_reverse bisector=+42.8 biasAB=+1324 paperSteer=+1.52 pair=filtered,18,18,7,11,4,1,2,0,0,0,0,5,3,0,0,5,1,25.390625,59.906250,42.648438,2614.500000,1295.500000,1,25.390625,60.296875,42.843750,2614.500000,1290.250000,1722.626950,36.757587,median_filtered_pair,1324.250000,-7.000000,8.524629,1.524629,0,1,3,0,0,,,
40.615663,1785215942.993244886,reverse_align,-80,4,-29,eq5_reverse bisector=+42.8 biasAB=+1324 paperSteer=+1.52 pair=filtered,18,18,7,11,4,1,2,0,0,0,0,5,3,0,0,5,1,25.390625,59.906250,42.648438,2614.500000,1295.500000,1,25.390625,60.296875,42.843750,2614.500000,1290.250000,1722.626950,36.757587,median_filtered_pair,1324.250000,-7.000000,8.524629,1.524629,0,1,3,0,0,,,
40.702486,1785215943.104171038,reverse_align,-80,3,-29,eq5_reverse bisector=+42.6 biasAB=+1320 paperSteer=+1.47 pair=filtered,13,13,3,10,3,1,2,0,0,0,0,6,3,0,0,5,1,21.750000,59.562500,40.656250,2531.500000,1294.250000,1,25.390625,59.906250,42.648438,2614.500000,1294.250000,1712.995935,36.658300,median_filtered_pair,1320.250000,-7.000000,8.473209,1.473209,0,1,3,0,0,,,
40.789386,1785215943.215386868,reverse_align,-80,-12,-29,eq5_reverse bisector=+40.7 biasAB=+1265 paperSteer=+0.78 pair=filtered,13,13,6,7,2,1,2,0,0,0,0,7,3,0,0,5,1,21.625000,59.562500,40.593750,2559.500000,1294.250000,1,21.750000,59.562500,40.656250,2559.500000,1294.250000,1729.746339,34.240411,median_filtered_pair,1265.250000,-7.000000,7.781946,0.781946,0,1,3,0,0,,,
40.875133,1785215943.330832958,reverse_align,-80,-12,-29,eq5_reverse bisector=+40.6 biasAB=+1265 paperSteer=+0.78 pair=filtered,14,14,4,10,2,1,2,0,0,0,0,8,3,0,0,5,1,21.359375,59.562500,40.460938,2580.250000,1294.250000,1,21.625000,59.562500,40.593750,2559.500000,1294.250000,1732.309542,34.155263,median_filtered_pair,1265.250000,-7.000000,7.781946,0.781946,0,1,3,0,0,,1274.000000,
