elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm
28.127272,1785215877.972323179,search_second_car,50,-29,-29,paper_search_second_vehicle,36,36,17,19,3,1,1,0,0,0,0,33,1,0,0,5,1,-17.140625,51.000000,16.929688,2036.000000,1596.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
28.215612,1785215878.086730957,search_second_car,50,-29,-29,paper_search_second_vehicle,37,37,16,21,3,1,1,0,0,0,0,34,1,0,0,5,1,-16.218750,51.000000,17.390625,2122.000000,1596.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
28.304373,1785215878.086730957,search_second_car,50,-29,-29,paper_search_second_vehicle,37,37,16,21,3,1,1,0,0,0,0,34,1,0,0,5,1,-16.218750,51.000000,17.390625,2122.000000,1596.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
28.398078,1785215878.198889971,search_second_car,50,-29,-29,paper_search_second_vehicle,41,41,17,24,3,1,1,0,0,0,0,35,1,0,0,5,1,-16.218750,49.171875,16.476562,2122.000000,1628.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
28.485184,1785215878.310192108,search_second_car,50,-29,-29,paper_search_second_vehicle,40,40,18,22,3,1,1,0,0,0,0,36,1,0,0,5,1,-16.218750,49.171875,16.476562,2122.000000,1628.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
28.573154,1785215878.421452999,search_second_car,50,-29,-29,paper_search_second_vehicle,41,41,19,22,3,1,1,0,0,0,0,37,1,0,0,5,1,-16.218750,48.890625,16.335938,2122.000000,1628.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
28.661580,1785215878.532859802,search_second_car,50,-29,-29,paper_search_second_vehicle,41,41,20,21,3,1,1,0,0,0,0,38,1,0,0,5,1,-16.218750,48.437500,16.109375,2122.000000,1642.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
28.749846,1785215878.532859802,search_second_car,50,-29,-29,paper_search_second_vehicle,41,41,20,21,3,1,1,0,0,0,0,38,1,0,0,5,1,-16.218750,48.437500,16.109375,2122.000000,1642.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
28.838322,1785215878.643196821,search_second_car,50,-29,-29,paper_search_second_vehicle,32,32,15,17,3,1,1,0,0,0,0,39,1,0,0,5,1,-16.015625,48.437500,16.210938,2213.250000,1642.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
28.927966,1785215878.757868052,search_second_car,50,-29,-29,paper_search_second_vehicle,36,36,14,22,3,1,1,0,0,0,0,40,1,0,0,5,1,-16.015625,47.421875,15.703125,2213.250000,1658.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
29.016112,1785215878.869318962,search_second_car,50,-29,-29,paper_search_second_vehicle,36,36,17,19,3,1,1,0,0,0,0,41,1,0,0,5,1,-16.015625,47.421875,15.703125,2213.250000,1658.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
29.104277,1785215878.980530024,search_second_car,50,-29,-29,paper_search_second_vehicle,34,34,15,19,2,1,1,0,0,0,0,42,1,0,0,5,1,-16.015625,47.421875,15.703125,2213.250000,1658.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
29.192147,1785215878.980530024,search_second_car,50,-29,-29,paper_search_second_vehicle,34,34,15,19,2,1,1,0,0,0,0,42,1,0,0,5,1,-16.015625,47.421875,15.703125,2213.250000,1658.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
29.280722,1785215879.092082024,search_second_car,50,-29,-29,paper_search_second_vehicle,32,32,15,17,2,1,1,0,0,0,0,43,1,0,0,5,1,-16.015625,47.421875,15.703125,2213.250000,1658.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
29.369091,1785215879.203582048,search_second_car,50,-29,-29,paper_search_second_vehicle,28,28,14,14,2,1,1,0,0,0,0,44,1,0,0,5,1,-16.453125,47.421875,15.484375,2225.250000,1658.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
29.461987,1785215879.317854881,search_second_car,50,-29,-29,paper_search_second_vehicle,28,28,14,14,2,1,1,0,0,0,0,45,1,0,0,5,1,-16.406250,44.078125,13.835938,2308.250000,1764.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
29.549925,1785215879.429912090,search_second_car,50,-29,-29,paper_search_second_vehicle,30,30,14,16,2,1,1,0,0,0,0,46,1,0,0,5,1,-16.406250,43.906250,13.750000,2308.250000,1777.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
29.638120,1785215879.429912090,search_second_car,50,-29,-29,paper_search_second_vehicle,30,30,14,16,2,1,1,0,0,0,0,46,1,0,0,5,1,-16.406250,43.906250,13.750000,2308.250000,1777.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
29.726975,1785215879.540597916,search_second_car,50,-29,-29,paper_search_second_vehicle,35,35,15,20,3,1,1,0,0,0,0,47,1,0,0,5,1,-15.390625,43.562500,14.085938,2357.250000,1769.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
29.815623,1785215879.652162075,search_second_car,50,-29,-29,paper_search_second_vehicle,30,30,14,16,2,1,1,0,0,0,0,48,1,0,0,5,1,-15.390625,43.562500,14.085938,2357.250000,1769.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
29.903754,1785215879.763354778,search_second_car,50,-29,-29,paper_search_second_vehicle,34,34,14,20,3,1,1,0,0,0,0,49,1,0,0,5,1,-15.390625,43.203125,13.906250,2357.250000,1786.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
29.997027,1785215879.878450871,search_second_car,50,-29,-29,paper_search_second_vehicle,30,30,12,18,3,1,1,0,0,0,0,50,1,0,0,5,1,-15.390625,43.171875,13.890625,2357.250000,1780.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
30.084752,1785215879.878450871,search_second_car,50,-29,-29,paper_search_second_vehicle,30,30,12,18,3,1,1,0,0,0,0,50,1,0,0,5,1,-15.390625,43.171875,13.890625,2357.250000,1780.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
30.172829,1785215879.989581108,search_second_car,50,-29,-29,paper_search_second_vehicle,34,34,16,18,3,1,1,0,0,0,0,51,1,0,0,5,1,-15.390625,41.593750,13.101562,2357.250000,1833.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
30.261045,1785215880.101797819,search_second_car,50,-29,-29,paper_search_second_vehicle,31,31,14,17,3,1,1,0,0,0,0,52,1,0,0,5,1,-15.656250,41.593750,12.968750,2396.000000,1833.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
30.348123,1785215880.212721825,search_second_car,50,-29,-29,paper_search_second_vehicle,30,30,13,17,3,1,1,0,0,0,0,53,1,0,0,5,1,-15.640625,41.593750,12.976562,2455.750000,1833.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
30.436377,1785215880.212721825,search_second_car,50,-29,-29,paper_search_second_vehicle,30,30,13,17,3,1,1,0,0,0,0,53,1,0,0,5,1,-15.640625,41.593750,12.976562,2455.750000,1833.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
30.528775,1785215880.326553106,search_second_car,50,-29,-29,paper_search_second_vehicle,29,29,14,15,3,1,1,0,0,0,0,54,1,0,0,5,1,-15.515625,41.593750,13.039062,2484.750000,1833.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
30.615617,1785215880.438682795,search_second_car,50,-29,-29,paper_search_second_vehicle,24,24,12,12,3,1,1,0,0,0,0,55,1,0,0,5,1,-15.515625,41.593750,13.039062,2484.750000,1833.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
30.702225,1785215880.550116062,search_second_car,50,-29,-29,paper_search_second_vehicle,28,28,13,15,2,1,1,0,0,0,0,56,1,0,0,5,1,-15.515625,41.593750,13.039062,2484.750000,1855.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
30.789297,1785215880.661762953,search_second_car,50,-29,-29,paper_search_second_vehicle,30,30,13,17,2,1,1,0,0,0,0,57,1,0,0,5,1,-15.515625,41.171875,12.828125,2484.750000,1843.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
30.877665,1785215880.661762953,search_second_car,50,-29,-29,paper_search_second_vehicle,30,30,13,17,2,1,1,0,0,0,0,57,1,0,0,5,1,-15.515625,41.171875,12.828125,2484.750000,1843.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
30.965752,1785215880.772261858,search_second_car,50,-29,-29,paper_search_second_vehicle,31,31,13,18,2,1,1,0,0,0,0,58,1,0,0,5,1,-15.515625,40.968750,12.726562,2484.750000,1842.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
31.056681,1785215880.886694908,search_second_car,50,-29,-29,paper_search_second_vehicle,28,28,15,13,2,1,1,0,0,0,0,59,1,0,0,5,1,-14.953125,40.968750,13.007812,2580.750000,1842.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
31.144353,1785215880.998872995,search_second_car,50,-29,-29,paper_search_second_vehicle,27,27,13,14,2,1,1,0,0,0,0,60,1,0,0,5,1,-14.953125,40.390625,12.718750,2580.750000,1874.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
31.230954,1785215881.109761953,search_second_car,50,-29,-29,paper_search_second_vehicle,31,31,15,16,2,1,1,0,0,0,0,61,1,0,0,5,1,-14.890625,40.390625,12.750000,2619.000000,1874.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
31.318735,1785215881.109761953,search_second_car,50,-29,-29,paper_search_second_vehicle,31,31,15,16,2,1,1,0,0,0,0,61,1,0,0,5,1,-14.890625,40.390625,12.750000,2619.000000,1874.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
31.407603,1785215881.221278906,search_second_car,50,-29,-29,paper_search_second_vehicle,26,26,14,12,2,1,1,0,0,0,0,62,1,0,0,5,1,-14.765625,39.250000,12.242188,2646.000000,1911.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
31.495176,1785215881.333264828,search_second_car,50,-29,-29,paper_search_second_vehicle,27,27,13,14,2,1,1,0,0,0,0,63,1,0,0,5,1,-14.765625,39.250000,12.242188,2646.000000,1911.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
31.587412,1785215881.447304010,search_second_car,50,-29,-29,paper_search_second_vehicle,27,27,11,16,2,1,1,0,0,0,0,64,1,0,0,5,1,-14.765625,39.250000,12.242188,2646.000000,1911.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
31.674117,1785215881.558336020,search_second_car,50,-29,-29,paper_search_second_vehicle,23,23,14,9,3,1,1,0,0,0,0,65,1,0,0,5,1,-14.765625,39.250000,12.242188,2646.000000,1911.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
31.761875,1785215881.558336020,search_second_car,50,-29,-29,paper_search_second_vehicle,23,23,14,9,3,1,1,0,0,0,0,65,1,0,0,5,1,-14.765625,39.250000,12.242188,2646.000000,1911.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
31.849558,1785215881.670517921,search_second_car,50,-29,-29,paper_search_second_vehicle,25,25,12,13,2,1,1,0,0,0,0,66,1,0,0,5,1,-14.593750,39.250000,12.328125,2712.000000,1911.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
31.937375,1785215881.781475067,search_second_car,50,-29,-29,paper_search_second_vehicle,25,25,14,11,2,1,1,0,0,0,0,67,1,0,0,5,1,-14.593750,37.531250,11.468750,2712.000000,1970.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
32.024729,1785215881.893017054,search_second_car,50,-29,-29,paper_search_second_vehicle,24,24,12,12,3,1,1,0,0,0,0,68,1,0,0,5,1,-14.593750,37.421875,11.414062,2712.000000,1985.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1362.250000,
32.117553,1785215881.893017054,search_second_car,50,-29,-29,paper_search_second_vehicle,24,24,12,12,3,1,1,0,0,0,0,68,1,0,0,5,1,-14.593750,37.421875,11.414062,2712.000000,1985.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1362.250000,
32.205466,1785215882.008356094,search_second_car,50,-29,-29,paper_search_second_vehicle,23,23,14,9,2,1,1,0,0,0,0,69,1,0,0,5,1,-14.593750,37.421875,11.414062,2712.000000,1985.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
32.293472,1785215882.119161129,search_second_car,50,-29,-29,paper_search_second_vehicle,27,27,13,14,3,1,1,0,0,0,0,70,1,0,0,5,1,-14.593750,35.906250,10.656250,2712.000000,2045.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1331.250000,
32.381427,1785215882.229570150,search_second_car,50,-29,-29,paper_search_second_vehicle,24,24,14,10,3,2,1,0,0,0,0,71,1,0,0,5,1,-14.828125,34.203125,9.687500,2731.250000,2105.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1317.750000,
32.469864,1785215882.341150045,search_second_car,50,-29,-29,paper_search_second_vehicle,24,24,13,11,3,2,1,0,0,0,0,72,1,0,0,5,1,-14.828125,34.203125,9.687500,2776.000000,2105.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1310.500000,
32.557530,1785215882.341150045,search_second_car,50,-29,-29,paper_search_second_vehicle,24,24,13,11,3,2,1,0,0,0,0,72,1,0,0,5,1,-14.828125,34.203125,9.687500,2776.000000,2105.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1310.500000,
32.650525,1785215882.456156015,search_second_car,50,-29,-29,paper_search_second_vehicle,29,29,16,13,3,2,1,0,0,0,0,73,1,0,0,5,1,-14.828125,34.203125,9.687500,2776.000000,2105.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1305.750000,
32.737833,1785215882.567392111,search_second_car,50,-29,-29,paper_search_second_vehicle,32,32,16,16,4,2,1,0,1,3,1,0,1,0,0,5,1,-14.828125,34.203125,9.687500,2776.000000,2105.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1300.250000,
32.825596,1785215882.678831100,prealign_left,50,-150,-29,figure7_second_vehicle_left_forward,33,33,14,19,4,2,2,1,1,3,2,0,2,0,0,5,1,-14.531250,34.203125,9.835938,2865.750000,2105.000000,1,-14.531250,34.203125,9.835938,2865.750000,2105.000000,2164.761960,5.870607,figure7_right_gap_cluster_tangents,,,,,0,0,0,0,0,,1295.250000,
32.914886,1785215882.790316105,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.19 confirm=0/3,29,29,13,16,4,2,2,1,1,3,3,0,2,0,0,5,1,-14.531250,34.156250,9.812500,2865.750000,2107.000000,1,-14.531250,34.179688,9.824219,2865.750000,2106.000000,2164.004253,5.867026,median_filtered_pair,,,,,0,0,0,0,0,,1290.500000,
33.003369,1785215882.790316105,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.19 confirm=0/3,29,29,13,16,4,2,2,1,1,3,3,0,2,0,0,5,1,-14.531250,34.156250,9.812500,2865.750000,2107.000000,1,-14.531250,34.179688,9.824219,2865.750000,2106.000000,2164.004253,5.867026,median_filtered_pair,,,,,0,0,0,0,0,,1290.500000,
33.092301,1785215882.901858091,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.20 confirm=0/3,26,26,14,12,4,2,2,1,1,4,4,0,2,0,0,5,1,-14.531250,33.828125,9.648438,2865.750000,2114.000000,1,-14.531250,34.156250,9.812500,2865.750000,2107.000000,2163.246235,5.863435,median_filtered_pair,,,,,0,0,0,0,0,,1286.750000,
33.185789,1785215883.015732050,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.25 confirm=0/3,31,31,15,16,3,2,2,1,1,4,5,0,2,0,0,5,1,-14.531250,33.828125,9.648438,2865.750000,2114.000000,1,-14.531250,33.828125,9.648438,2865.750000,2114.000000,2151.907795,5.770836,median_filtered_pair,,,,,0,0,0,0,0,,1282.500000,
33.273913,1785215883.127107143,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.25 confirm=0/3,33,33,13,20,3,2,2,1,1,5,6,0,2,0,0,5,1,-14.531250,33.828125,9.648438,2865.750000,2114.000000,1,-14.531250,33.828125,9.648438,2865.750000,2114.000000,2151.907795,5.770836,median_filtered_pair,,,,,0,0,0,0,0,,1280.500000,
33.362574,1785215883.238718033,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.25 confirm=0/3,31,31,15,16,4,2,2,1,1,5,7,0,2,0,0,5,1,-14.984375,33.500000,9.257812,2858.500000,2109.750000,1,-14.531250,33.828125,9.648438,2865.750000,2114.000000,2151.907795,5.770836,median_filtered_pair,,,,,0,0,0,0,0,,1273.000000,
33.451558,1785215883.238718033,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.25 confirm=0/3,31,31,15,16,4,2,2,1,1,5,7,0,2,0,0,5,1,-14.984375,33.500000,9.257812,2858.500000,2109.750000,1,-14.531250,33.828125,9.648438,2865.750000,2114.000000,2151.907795,5.770836,median_filtered_pair,,,,,0,0,0,0,0,,1273.000000,
33.539121,1785215883.350187063,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.25 confirm=0/3,32,32,15,17,4,2,2,1,1,7,8,0,2,0,0,5,1,-15.296875,31.703125,8.203125,2877.750000,2158.000000,1,-14.984375,33.500000,9.257812,2865.750000,2114.000000,2156.497403,5.368921,median_filtered_pair,,,,,0,0,0,0,0,,1265.750000,
33.628162,1785215883.461031914,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.48 confirm=0/3,31,31,14,17,5,2,2,1,1,7,9,0,2,0,0,5,1,-15.328125,31.703125,8.187500,2931.250000,2158.000000,1,-15.296875,31.703125,8.203125,2877.750000,2158.000000,2113.702385,4.646944,median_filtered_pair,,,,,0,0,0,0,0,,1265.000000,
33.719571,1785215883.576421022,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.09 confirm=0/3,29,29,13,16,3,2,2,1,1,6,10,0,2,0,0,5,1,-15.328125,31.703125,8.187500,2931.250000,2158.000000,1,-15.328125,31.703125,8.187500,2931.250000,2158.000000,2150.834612,4.404966,median_filtered_pair,,,,,0,0,0,0,0,,1259.750000,
33.806255,1785215883.687552929,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.09 confirm=0/3,31,31,16,15,3,2,2,1,1,6,11,0,2,0,0,5,1,-15.515625,30.375000,7.429688,2950.250000,2177.250000,1,-15.328125,31.703125,8.187500,2931.250000,2158.000000,2150.834612,4.404966,median_filtered_pair,,,,,0,0,0,0,0,,1253.750000,
33.894347,1785215883.687552929,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.09 confirm=0/3,31,31,16,15,3,2,2,1,1,6,11,0,2,0,0,5,1,-15.515625,30.375000,7.429688,2950.250000,2177.250000,1,-15.328125,31.703125,8.187500,2931.250000,2158.000000,2150.834612,4.404966,median_filtered_pair,,,,,0,0,0,0,0,,1253.750000,
33.981732,1785215883.798387051,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=False nearNow=False nextEq5=-4.10 confirm=0/3,36,36,17,19,3,2,2,1,1,8,12,0,2,0,0,5,1,-15.421875,30.375000,7.476562,3162.500000,2177.250000,1,-15.421875,30.375000,7.476562,2950.250000,2177.250000,2118.373269,3.833066,median_filtered_pair,,,,,0,0,0,0,0,,1253.500000,
34.069110,1785215883.910786152,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=-2.28 confirm=0/3,25,25,10,15,3,2,2,1,1,8,13,0,2,1,0,5,1,-15.281250,28.812500,6.765625,3172.750000,2206.250000,1,-15.421875,30.375000,7.429688,3162.500000,2177.250000,2267.278248,3.020215,median_filtered_pair,,,,,0,1,0,0,0,,1247.750000,
34.158572,1785215884.021437883,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=+2.17 confirm=0/3,23,23,12,11,3,2,2,1,1,6,14,0,2,1,0,5,1,-15.281250,28.812500,6.765625,3172.750000,2206.250000,1,-15.281250,28.812500,6.765625,3172.750000,2206.250000,2208.896458,2.603742,median_filtered_pair,,,,,0,1,0,0,0,,1246.500000,
34.251558,1785215884.136291027,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=+2.17 confirm=0/3,25,25,13,12,3,2,2,1,1,7,15,0,2,1,0,5,1,-15.281250,27.437500,6.078125,3172.750000,2235.500000,1,-15.281250,28.812500,6.765625,3172.750000,2206.250000,2208.896458,2.603742,median_filtered_pair,,,,,0,1,0,0,0,,1247.250000,
34.339042,1785215884.136291027,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=+2.17 confirm=0/3,25,25,13,12,3,2,2,1,1,7,15,0,2,1,0,5,1,-15.281250,27.437500,6.078125,3172.750000,2235.500000,1,-15.281250,28.812500,6.765625,3172.750000,2206.250000,2208.896458,2.603742,median_filtered_pair,,,,,0,1,0,0,0,,1247.250000,
34.427993,1785215884.247564077,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=+2.14 confirm=0/3,25,25,12,13,3,2,2,1,1,7,16,0,2,1,0,5,1,-21.984375,25.906250,1.960938,3119.500000,2290.500000,1,-15.281250,27.437500,6.078125,3172.750000,2235.500000,2154.511436,2.200899,median_filtered_pair,,,,,0,1,0,0,0,,1247.500000,
34.516451,1785215884.358584166,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=+3.10 confirm=0/3,24,24,12,12,3,2,2,1,1,7,17,0,2,1,0,5,1,-23.406250,25.906250,1.250000,3192.500000,2290.500000,1,-21.984375,25.906250,1.960938,3172.750000,2290.500000,2359.394278,-2.140980,median_filtered_pair,,,,,0,1,0,0,0,,1247.000000,
34.606119,1785215884.470647097,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=+3.10 confirm=0/3,23,23,11,12,3,1,2,1,1,7,18,0,2,1,0,5,1,40.421875,79.359375,59.890625,2492.750000,1254.750000,1,-21.984375,25.906250,1.960938,3172.750000,2290.500000,2359.394278,-2.140980,rejected_outlier_held_pair,,,,,0,1,0,1,0,,1245.500000,
34.694866,1785215884.470647097,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=+3.10 confirm=0/3,23,23,11,12,3,1,2,1,1,7,18,0,2,1,0,5,1,40.421875,79.359375,59.890625,2492.750000,1254.750000,1,-21.984375,25.906250,1.960938,3172.750000,2290.500000,2359.394278,-2.140980,rejected_outlier_held_pair,,,,,0,1,0,1,0,,1245.500000,
34.787733,1785215884.584366083,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=+3.10 confirm=0/3,22,22,10,12,3,1,2,1,1,7,19,0,2,1,0,5,1,39.046875,77.515625,58.281250,2528.250000,1262.000000,1,-21.984375,25.906250,1.960938,3172.750000,2290.500000,2359.394278,-2.140980,rejected_outlier_held_pair,,,,,0,1,0,2,0,,1244.250000,
34.875095,1785215884.696581841,prealign_left,50,-150,-29,figure7_t_entry_left nearSeen=True nearNow=True nextEq5=+3.10 confirm=0/3,19,19,8,11,3,1,2,1,1,7,20,0,2,1,0,5,1,39.046875,75.718750,57.382812,2528.250000,1276.750000,1,-21.984375,25.906250,1.960938,3172.750000,2290.500000,2359.394278,-2.140980,rejected_outlier_held_pair,,,,,0,1,0,3,0,,1247.250000,
34.962588,1785215884.807525158,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=4/3,19,19,6,13,3,1,2,1,1,6,21,0,2,1,0,5,1,37.390625,75.718750,56.554688,2510.500000,1276.750000,0,,,,,,,,filtered_pair_unavailable,,,,,0,1,0,4,0,,1246.500000,
35.048701,1785215884.918394804,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=5/3,20,20,10,10,3,1,2,1,1,6,22,0,2,1,0,5,1,37.265625,74.140625,55.703125,2537.250000,1259.750000,0,,,,,,,,filtered_pair_unavailable,,,,,0,1,0,5,0,,1248.750000,
35.137123,1785215884.918394804,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=5/3,20,20,10,10,3,1,2,1,1,6,22,0,2,1,0,5,1,37.265625,74.140625,55.703125,2537.250000,1259.750000,0,,,,,,,,filtered_pair_unavailable,,,,,0,1,0,5,0,,1248.750000,
35.223296,1785215885.030671835,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=6/3,24,24,10,14,2,1,2,1,1,6,23,0,2,1,0,5,1,37.000000,72.500000,54.750000,2566.000000,1266.750000,0,,,,,,,,filtered_pair_unavailable,,,,,0,1,0,6,0,,1249.000000,
35.314630,1785215885.145010948,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=7/3,19,19,9,10,2,1,2,1,1,7,24,0,2,0,0,5,1,35.187500,70.812500,53.000000,2546.500000,1275.750000,0,,,,,,,,filtered_pair_unavailable,,,,,0,1,0,7,0,,1252.750000,
35.402110,1785215885.255987883,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=8/3,22,22,10,12,2,1,2,1,1,6,25,0,2,1,0,5,1,35.140625,70.812500,52.976562,2581.250000,1275.750000,0,,,,,,,,filtered_pair_unavailable,,,,,0,1,0,8,0,,1247.000000,
35.490373,1785215885.367787123,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=9/3,28,28,15,13,2,1,2,1,1,5,26,0,2,1,0,5,1,33.703125,69.046875,51.375000,2576.250000,1273.000000,0,,,,,,,,filtered_pair_unavailable,,,,,0,1,0,9,0,,1246.250000,
35.577752,1785215885.367787123,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=9/3,28,28,15,13,2,1,2,1,1,5,26,0,2,1,0,5,1,33.703125,69.046875,51.375000,2576.250000,1273.000000,0,,,,,,,,filtered_pair_unavailable,,,,,0,1,0,9,0,,1246.250000,
