elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans,left_side_heading_deg,left_side_line_points,left_side_line_extent_mm,left_side_line_linearity,right_side_heading_deg,right_side_line_points,right_side_line_extent_mm,right_side_line_linearity,observed_slot_heading_deg,filtered_slot_heading_deg,slot_heading_span_deg,parallel_heading_ready_scans,parallel_correction_cycles,parallel_cd_missing_scans,parallel_no_improvement_scans,parallel_best_heading_deg
25.565652,1785219360.930397987,search_second_car,50,-29,-29,paper_search_second_vehicle,21,21,6,15,3,1,1,0,0,0,0,34,1,0,0,5,1,-69.359375,48.718750,-10.320312,2849.250000,1711.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
25.659284,1785219361.041885853,search_second_car,50,-29,-29,paper_search_second_vehicle,23,23,8,15,3,1,1,0,0,0,0,35,1,0,0,5,1,-66.968750,48.718750,-9.125000,2889.000000,1711.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
25.746272,1785219361.156924963,search_second_car,50,-29,-29,paper_search_second_vehicle,20,20,6,14,3,1,1,0,0,0,0,36,1,0,0,5,1,-66.968750,49.187500,-8.890625,2889.000000,1690.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
25.834205,1785219361.268509865,search_second_car,50,-29,-29,paper_search_second_vehicle,20,20,9,11,2,1,1,0,0,0,0,37,1,0,0,5,1,-66.218750,49.187500,-8.515625,2916.500000,1690.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
25.920466,1785219361.379328966,search_second_car,50,-29,-29,paper_search_second_vehicle,19,19,7,12,2,1,1,0,0,0,0,38,1,0,0,5,1,-66.218750,46.812500,-9.703125,2916.500000,1747.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,-22.462199,5,206.283115,58.102838,-22.462199,,,0,0,0,0,
26.009079,1785219361.379328966,search_second_car,50,-29,-29,paper_search_second_vehicle,19,19,7,12,2,1,1,0,0,0,0,38,1,0,0,5,1,-66.218750,46.812500,-9.703125,2916.500000,1747.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,-22.462199,5,206.283115,58.102838,-22.462199,,,0,0,0,0,
26.097386,1785219361.490331888,search_second_car,50,-29,-29,paper_search_second_vehicle,21,21,5,16,2,1,1,0,0,0,0,39,1,0,0,5,1,-66.218750,46.703125,-9.757812,2916.500000,1773.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,-72.094485,5,424.518774,9.954059,-72.094485,,,0,0,0,0,
26.190405,1785219361.601914167,search_second_car,50,-29,-29,paper_search_second_vehicle,21,21,9,12,2,1,1,0,0,0,0,40,1,0,0,5,1,-66.218750,46.703125,-9.757812,2916.500000,1773.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
26.277494,1785219361.717017174,search_second_car,50,-29,-29,paper_search_second_vehicle,28,28,10,18,2,1,1,0,0,0,0,41,1,0,0,5,1,-66.218750,46.218750,-10.000000,2916.500000,1759.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,-74.108468,6,443.803509,8.983050,-74.108468,,,0,0,0,0,
26.364321,1785219361.828261137,search_second_car,50,-29,-29,paper_search_second_vehicle,20,20,8,12,3,1,1,0,0,0,0,42,1,0,0,5,1,-67.234375,45.671875,-10.781250,2933.250000,1786.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,-24.986711,5,208.104955,85.515210,-24.986711,,,0,0,0,0,
26.452396,1785219361.828261137,search_second_car,50,-29,-29,paper_search_second_vehicle,20,20,8,12,3,1,1,0,0,0,0,42,1,0,0,5,1,-67.234375,45.671875,-10.781250,2933.250000,1786.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,-24.986711,5,208.104955,85.515210,-24.986711,,,0,0,0,0,
26.540504,1785219361.939916134,search_second_car,50,-29,-29,paper_search_second_vehicle,20,20,9,11,3,1,1,0,0,0,0,43,1,0,0,5,1,-66.609375,45.671875,-10.468750,2955.000000,1786.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
26.627867,1785219362.051133871,search_second_car,50,-29,-29,paper_search_second_vehicle,22,22,7,15,3,1,1,0,0,0,0,44,1,0,0,5,1,-66.609375,43.078125,-11.765625,2955.000000,1847.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,-22.628282,6,273.396528,33.403578,-22.628282,,,0,0,0,0,
26.716127,1785219362.162149191,search_second_car,50,-29,-29,paper_search_second_vehicle,23,23,10,13,3,1,1,0,0,0,0,45,1,0,0,5,1,-66.609375,43.078125,-11.765625,2955.000000,1847.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
26.802476,1785219362.162149191,search_second_car,50,-29,-29,paper_search_second_vehicle,23,23,10,13,3,1,1,0,0,0,0,45,1,0,0,5,1,-66.609375,43.078125,-11.765625,2955.000000,1847.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
26.889906,1785219362.273257017,search_second_car,50,-29,-29,paper_search_second_vehicle,24,24,7,17,3,1,1,0,0,0,0,46,1,0,0,5,1,-66.609375,43.078125,-11.765625,2955.000000,1847.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,-32.863798,4,207.114867,101.437300,-32.863798,,,0,0,0,0,
26.976343,1785219362.388061047,search_second_car,50,-29,-29,paper_search_second_vehicle,26,26,10,16,2,1,1,0,0,0,0,47,1,0,0,5,1,-66.609375,43.078125,-11.765625,2955.000000,1847.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,-34.180949,5,210.834128,25.126817,-34.180949,,,0,0,0,0,
27.064557,1785219362.499070883,search_second_car,50,-29,-29,paper_search_second_vehicle,22,22,11,11,2,1,1,0,0,0,0,48,1,0,0,5,1,-66.843750,43.078125,-11.882812,2966.000000,1847.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,-33.773850,4,155.253671,91.129429,-33.773850,,,0,0,0,0,
27.151676,1785219362.611333847,search_second_car,50,-29,-29,paper_search_second_vehicle,23,23,11,12,2,1,1,0,0,0,0,49,1,0,0,5,1,-65.671875,41.078125,-12.296875,2989.250000,1907.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
27.244652,1785219362.611333847,search_second_car,50,-29,-29,paper_search_second_vehicle,23,23,11,12,2,1,1,0,0,0,0,49,1,0,0,5,1,-65.671875,41.078125,-12.296875,2989.250000,1907.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
27.332108,1785219362.721969843,search_second_car,50,-29,-29,paper_search_second_vehicle,19,19,10,9,2,1,1,0,0,0,0,50,1,0,0,5,1,-65.671875,41.078125,-12.296875,2989.250000,1907.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
27.419040,1785219362.833776951,search_second_car,50,-29,-29,paper_search_second_vehicle,19,19,9,10,2,1,1,0,0,0,0,51,1,0,0,5,1,-65.671875,40.625000,-12.523438,2989.250000,1912.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
27.505518,1785219362.947781086,search_second_car,50,-29,-29,paper_search_second_vehicle,21,21,10,11,2,1,1,0,0,0,0,52,1,0,0,5,1,-65.671875,40.625000,-12.523438,2989.250000,1912.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
27.593611,1785219363.060170889,search_second_car,50,-29,-29,paper_search_second_vehicle,24,24,11,13,2,1,1,0,0,0,0,53,1,0,0,5,1,-65.671875,40.625000,-12.523438,2989.250000,1912.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
27.680338,1785219363.060170889,search_second_car,50,-29,-29,paper_search_second_vehicle,24,24,11,13,2,1,1,0,0,0,0,53,1,0,0,5,1,-65.671875,40.625000,-12.523438,2989.250000,1912.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
27.773396,1785219363.170715809,search_second_car,50,-29,-29,paper_search_second_vehicle,24,24,10,14,3,1,1,0,0,0,0,54,1,0,0,5,1,-65.921875,40.625000,-12.648437,2979.000000,1912.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
27.860412,1785219363.282672167,search_second_car,50,-29,-29,paper_search_second_vehicle,23,23,11,12,3,1,1,0,0,0,0,55,1,0,0,5,1,-66.062500,40.625000,-12.718750,3062.250000,1912.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
27.947235,1785219363.394088030,search_second_car,50,-29,-29,paper_search_second_vehicle,20,20,9,11,3,1,1,0,0,0,0,56,1,0,0,5,1,-66.062500,41.828125,-12.117188,3062.250000,1866.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
28.035790,1785219363.394088030,search_second_car,50,-29,-29,paper_search_second_vehicle,20,20,9,11,3,1,1,0,0,0,0,56,1,0,0,5,1,-66.062500,41.828125,-12.117188,3062.250000,1866.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
28.122557,1785219363.508688927,search_second_car,50,-29,-29,paper_search_second_vehicle,21,21,8,13,3,1,1,0,0,0,0,57,1,0,0,5,1,-66.062500,41.828125,-12.117188,3062.250000,1866.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
28.209793,1785219363.620228052,search_second_car,50,-29,-29,paper_search_second_vehicle,18,18,8,10,3,1,1,0,0,0,0,58,1,0,0,5,1,-66.062500,41.984375,-12.039063,3062.250000,1881.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
28.301702,1785219363.731642962,search_second_car,50,-29,-29,paper_search_second_vehicle,22,22,11,11,2,1,1,0,0,0,0,59,1,0,0,5,1,-66.062500,41.109375,-12.476563,3062.250000,1920.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
28.387573,1785219363.842504025,search_second_car,50,-29,-29,paper_search_second_vehicle,21,21,9,12,1,0,1,0,0,0,0,60,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
28.474656,1785219363.842504025,search_second_car,50,-29,-29,paper_search_second_vehicle,21,21,9,12,1,0,1,0,0,0,0,60,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
28.563141,1785219363.953369141,search_second_car,50,-29,-29,paper_search_second_vehicle,16,16,9,7,1,0,1,0,0,0,0,61,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
28.651308,1785219364.064903021,search_second_car,50,-29,-29,paper_search_second_vehicle,17,17,7,10,2,0,1,0,0,0,0,62,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
28.739691,1785219364.179826021,search_second_car,50,-29,-29,paper_search_second_vehicle,14,14,8,6,1,0,1,0,0,0,0,63,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
28.831319,1785219364.291751862,search_second_car,50,-29,-29,paper_search_second_vehicle,17,17,8,9,2,1,1,0,1,3,1,0,1,0,0,5,1,52.828125,97.343750,75.085938,2341.500000,1474.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1441.000000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
28.919999,1785219364.291751862,search_second_car,50,-29,-29,paper_search_second_vehicle,17,17,8,9,2,1,1,0,1,3,1,0,1,0,0,5,1,52.828125,97.343750,75.085938,2341.500000,1474.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1441.000000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
29.009334,1785219364.402743101,search_second_car,50,-29,-29,paper_search_second_vehicle,19,19,7,12,2,1,1,0,0,0,0,1,1,0,0,5,1,42.781250,97.343750,70.062500,1933.000000,1474.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
29.097506,1785219364.513664961,search_second_car,50,-29,-29,paper_search_second_vehicle,20,20,8,12,3,1,1,0,0,0,0,2,1,0,0,5,1,47.453125,97.343750,72.398438,2191.250000,1474.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1418.000000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
29.185732,1785219364.625786781,search_second_car,50,-29,-29,paper_search_second_vehicle,25,25,9,16,3,1,1,0,0,0,0,3,1,0,0,5,1,49.031250,97.343750,73.187500,2375.750000,1474.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1400.500000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
29.275037,1785219364.740316868,search_second_car,50,-29,-29,paper_search_second_vehicle,27,27,11,16,2,1,1,0,1,3,1,0,1,0,0,5,1,49.031250,96.125000,72.578125,2375.750000,1419.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1390.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
29.368465,1785219364.740316868,search_second_car,50,-29,-29,paper_search_second_vehicle,27,27,11,16,2,1,1,0,1,3,1,0,1,0,0,5,1,49.031250,96.125000,72.578125,2375.750000,1419.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1390.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
29.454801,1785219364.850980043,search_second_car,50,-29,-29,paper_search_second_vehicle,26,26,12,14,2,1,1,0,0,0,0,1,1,0,0,5,1,49.031250,96.125000,72.578125,2375.750000,1419.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1384.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
29.543086,1785219364.962680101,search_second_car,50,-29,-29,paper_search_second_vehicle,28,28,12,16,2,1,1,0,0,0,0,2,1,0,0,5,1,49.031250,96.125000,72.578125,2375.750000,1419.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1380.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
29.630586,1785219365.073676109,search_second_car,50,-29,-29,paper_search_second_vehicle,17,17,8,9,2,1,1,0,1,3,1,0,1,0,0,5,1,49.031250,95.234375,72.132812,2375.750000,1395.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1378.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
29.716330,1785219365.073676109,search_second_car,50,-29,-29,paper_search_second_vehicle,17,17,8,9,2,1,1,0,1,3,1,0,1,0,0,5,1,49.031250,95.234375,72.132812,2375.750000,1395.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1378.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
29.804255,1785219365.185908079,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+63.8 target<=20.0 confirm=0/3,18,18,9,9,2,1,2,1,1,3,2,0,2,0,0,5,1,46.203125,95.031250,70.617188,2383.750000,1385.000000,1,46.203125,95.031250,70.617188,2383.750000,1385.000000,1803.776612,63.757948,median_filtered_pair,,,,,,,0,0,0,0,0,,1375.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
29.898976,1785219365.299932003,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+62.3 target<=20.0 confirm=0/3,19,19,10,9,2,1,2,1,1,4,3,0,2,0,0,5,1,38.796875,94.765625,66.781250,2029.250000,1380.000000,1,42.500000,94.898438,68.699219,2206.500000,1382.500000,1748.524468,62.253920,median_filtered_pair,,,,,,,0,0,0,0,0,,1373.250000,,,,,0,,0,,,2.279204,4,119.454971,71.950977,2.279204,,,0,0,0,0,
29.987637,1785219365.411495924,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+60.9 target<=20.0 confirm=0/3,17,17,6,11,2,1,2,1,1,5,4,0,2,0,0,5,1,38.437500,92.953125,65.695312,2048.250000,1392.750000,1,38.796875,94.765625,66.781250,2048.250000,1385.000000,1714.153396,60.920346,median_filtered_pair,,,,,,,0,0,0,0,0,,1371.750000,,,,,0,,0,,,8.589740,5,159.577190,61.425267,8.589740,,,0,0,0,0,
30.075406,1785219365.523297071,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+60.2 target<=20.0 confirm=0/3,23,23,8,15,2,1,2,1,1,5,5,0,2,0,0,5,1,47.312500,92.828125,70.070312,2489.500000,1376.000000,1,38.796875,92.953125,66.781250,2048.250000,1380.000000,1670.138546,60.184034,median_filtered_pair,,,,,,,0,0,0,0,0,,1367.000000,,,,,0,,0,,,2.013664,5,158.248800,109.555141,2.013664,,,0,0,0,0,
30.164930,1785219365.523297071,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+60.2 target<=20.0 confirm=0/3,23,23,8,15,2,1,2,1,1,5,5,0,2,0,0,5,1,47.312500,92.828125,70.070312,2489.500000,1376.000000,1,38.796875,92.953125,66.781250,2048.250000,1380.000000,1670.138546,60.184034,median_filtered_pair,,,,,,,0,0,0,0,0,,1367.000000,,,,,0,,0,,,2.013664,5,158.248800,109.555141,2.013664,,,0,0,0,0,
30.253940,1785219365.634554148,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+63.2 target<=20.0 confirm=0/3,20,20,7,13,2,1,2,1,1,6,6,0,2,0,0,5,1,47.312500,91.265625,69.289062,2489.500000,1377.500000,1,47.312500,92.828125,69.289062,2489.500000,1377.500000,1813.618959,63.191923,median_filtered_pair,,,,,,,0,0,0,0,0,,1360.500000,,,,,0,,0,,,0.660924,6,197.747367,59.759627,0.660924,,,0,0,0,0,
30.342618,1785219365.745872974,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+62.7 target<=20.0 confirm=0/3,21,21,9,12,2,1,2,1,1,6,7,0,2,0,0,5,1,47.312500,91.078125,69.195312,2489.500000,1362.000000,1,47.312500,91.265625,69.289062,2489.500000,1376.000000,1777.307662,62.658351,median_filtered_pair,,,,,,,0,0,0,0,0,,1355.500000,,,,,0,,0,,,-7.441027,6,204.689259,53.567109,-7.441027,,,0,0,0,0,
30.393209,1785219365.860721827,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+62.5 target<=20.0 confirm=0/3,21,21,8,13,3,1,2,1,1,6,8,0,2,0,0,5,1,47.312500,89.046875,68.179688,2489.500000,1369.000000,1,47.312500,91.078125,69.195312,2489.500000,1369.000000,1774.610597,62.542508,median_filtered_pair,,,,,,,0,0,0,0,0,,1349.000000,,,,,0,,0,,,-0.702551,6,197.770397,60.482493,-0.702551,,,0,0,0,0,
30.481618,1785219365.860721827,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+62.5 target<=20.0 confirm=0/3,21,21,8,13,3,1,2,1,1,6,8,0,2,0,0,5,1,47.312500,89.046875,68.179688,2489.500000,1369.000000,1,47.312500,91.078125,69.195312,2489.500000,1369.000000,1774.610597,62.542508,median_filtered_pair,,,,,,,0,0,0,0,0,,1349.000000,,,,,0,,0,,,-0.702551,6,197.770397,60.482493,-0.702551,,,0,0,0,0,
30.568953,1785219365.971917152,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+61.8 target<=20.0 confirm=0/3,17,17,6,11,3,1,2,1,1,6,9,0,2,0,0,5,1,44.062500,88.359375,66.210938,2422.750000,1360.000000,1,47.312500,89.046875,68.179688,2489.500000,1362.000000,1729.771952,61.812073,median_filtered_pair,,,,,,,0,0,0,0,0,,1345.000000,,,,,0,,0,,,-4.939160,6,199.199889,65.158595,-4.939160,,,0,0,0,0,
30.656711,1785219366.082683802,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+59.7 target<=20.0 confirm=0/3,21,21,10,11,3,1,2,1,1,6,10,0,2,0,0,5,1,44.062500,87.671875,65.867188,2422.750000,1348.750000,1,44.062500,88.359375,66.210938,2422.750000,1360.000000,1732.840821,59.687089,median_filtered_pair,,,,,,,0,0,0,0,0,,1340.750000,,,,,0,,0,,,-9.133569,6,200.990446,81.162196,-9.133569,,,0,0,0,0,
30.743964,1785219366.194617033,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+59.4 target<=20.0 confirm=0/3,19,19,8,11,3,1,2,1,1,6,11,0,2,0,0,5,1,42.187500,85.593750,63.890625,2384.250000,1358.250000,1,44.062500,87.671875,65.867188,2422.750000,1358.250000,1717.334669,59.440797,median_filtered_pair,,,,,,,0,0,0,0,0,,1337.250000,,,,,0,,0,,,-4.578743,6,197.645962,60.514896,-4.578743,,,0,0,0,0,
30.831716,1785219366.194617033,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+59.4 target<=20.0 confirm=0/3,19,19,8,11,3,1,2,1,1,6,11,0,2,0,0,5,1,42.187500,85.593750,63.890625,2384.250000,1358.250000,1,44.062500,87.671875,65.867188,2422.750000,1358.250000,1717.334669,59.440797,median_filtered_pair,,,,,,,0,0,0,0,0,,1337.250000,,,,,0,,0,,,-4.578743,6,197.645962,60.514896,-4.578743,,,0,0,0,0,
30.924678,1785219366.305114031,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+57.4 target<=20.0 confirm=0/3,22,22,10,12,3,1,2,1,1,6,12,0,2,0,0,5,1,42.093750,84.921875,63.507812,2522.750000,1349.750000,1,42.187500,85.593750,63.890625,2422.750000,1349.750000,1714.665937,57.431945,median_filtered_pair,,,,,,,0,0,0,0,0,,1332.750000,,,,,0,,0,,,-7.610738,6,196.224346,61.798786,-7.610738,,,0,0,0,0,
31.012311,1785219366.417143106,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+56.7 target<=20.0 confirm=0/3,22,22,12,10,3,1,2,1,1,6,13,0,2,0,0,5,1,42.093750,84.359375,63.226562,2522.750000,1335.250000,1,42.093750,84.921875,63.507812,2522.750000,1349.750000,1786.489328,56.733224,median_filtered_pair,,,,,,,0,0,0,0,0,,1329.500000,,,,,0,,0,,,-13.222189,6,198.223830,87.677645,-13.222189,,,0,0,0,0,
31.099811,1785219366.530894995,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+56.5 target<=20.0 confirm=0/3,17,17,7,10,3,1,2,1,1,7,14,0,2,0,0,5,1,42.093750,80.765625,61.429688,2522.750000,1377.500000,1,42.093750,84.359375,63.226562,2522.750000,1349.750000,1773.791125,56.548735,median_filtered_pair,,,,,,,0,0,0,0,0,,1327.000000,,,,,0,,0,,,-1.258562,7,236.618523,29.754466,-1.258562,,,0,0,0,0,
31.187224,1785219366.643029928,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+55.4 target<=20.0 confirm=0/3,21,21,7,14,4,1,2,1,1,7,15,0,2,0,0,5,1,41.734375,80.468750,61.101562,2552.750000,1357.000000,1,42.093750,80.765625,61.429688,2522.750000,1357.000000,1691.215249,55.410952,median_filtered_pair,,,,,,,0,0,0,0,0,,1327.000000,,,,,0,,0,,,-9.105901,7,235.913906,39.482033,-9.105901,,,0,0,0,0,
31.275326,1785219366.643029928,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+55.4 target<=20.0 confirm=0/3,21,21,7,14,4,1,2,1,1,7,15,0,2,0,0,5,1,41.734375,80.468750,61.101562,2552.750000,1357.000000,1,42.093750,80.765625,61.429688,2522.750000,1357.000000,1691.215249,55.410952,median_filtered_pair,,,,,,,0,0,0,0,0,,1327.000000,,,,,0,,0,,,-9.105901,7,235.913906,39.482033,-9.105901,,,0,0,0,0,
31.363089,1785219366.754094124,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+55.0 target<=20.0 confirm=0/3,20,20,7,13,2,1,2,1,1,6,16,0,2,0,0,5,1,41.062500,80.312500,60.687500,2573.500000,1338.500000,1,41.734375,80.468750,61.101562,2552.750000,1357.000000,1718.613382,54.965505,median_filtered_pair,,,,,,,0,0,0,0,0,,1323.750000,,,,,0,,0,,,-10.788706,6,193.757504,74.129797,-10.788706,,,0,0,0,0,
31.456516,1785219366.865375996,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+54.4 target<=20.0 confirm=0/3,18,18,6,12,2,1,2,1,1,7,17,0,2,0,0,5,1,38.562500,78.343750,58.453125,2550.250000,1352.250000,1,41.062500,80.312500,60.687500,2552.750000,1352.250000,1731.696759,54.431670,median_filtered_pair,,,,,,,0,0,0,0,0,,1324.000000,,,,,0,,0,,,-12.171119,7,235.582418,38.578575,-12.171119,,,0,0,0,0,
31.543977,1785219366.976709843,prealign_left,50,-150,-29,figure7_t_entry_left entryCenter=+52.0 target<=20.0 confirm=0/3,19,19,8,11,2,1,2,1,1,7,18,0,2,0,0,5,1,38.562500,77.625000,58.093750,2550.250000,1341.750000,1,38.562500,78.343750,58.453125,2550.250000,1341.750000,1744.939222,52.043101,median_filtered_pair,,,,,,,0,0,0,0,0,,1323.250000,,,,,0,,0,,,-16.141363,7,236.609763,42.826629,-16.141363,,,0,0,0,0,
