elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans,left_side_heading_deg,left_side_line_points,left_side_line_extent_mm,left_side_line_linearity,right_side_heading_deg,right_side_line_points,right_side_line_extent_mm,right_side_line_linearity,observed_slot_heading_deg,filtered_slot_heading_deg,slot_heading_span_deg,parallel_heading_ready_scans,parallel_correction_cycles,parallel_cd_missing_scans,parallel_no_improvement_scans,parallel_best_heading_deg
7.875101,1785219432.499722004,search_first_car,50,-29,-29,paper_search_first_vehicle,50,50,32,18,0,0,0,0,0,0,0,58,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
7.963881,1785219432.499722004,search_first_car,50,-29,-29,paper_search_first_vehicle,50,50,32,18,0,0,0,0,0,0,0,58,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
8.052296,1785219432.610961914,search_first_car,50,-29,-29,paper_search_first_vehicle,52,52,34,18,0,0,0,0,0,0,0,59,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
8.140060,1785219432.721840143,search_first_car,50,-29,-29,paper_search_first_vehicle,41,41,23,18,0,0,0,0,0,0,0,60,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
8.231616,1785219432.836891890,search_first_car,50,-29,-29,paper_search_first_vehicle,39,39,21,18,0,0,0,0,0,0,0,61,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
8.318997,1785219432.947813988,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,17,18,0,0,0,0,0,0,0,62,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
8.405490,1785219432.947813988,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,17,18,0,0,0,0,0,0,0,62,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
8.492993,1785219433.059675932,search_first_car,50,-29,-29,paper_search_first_vehicle,34,34,19,15,0,0,0,0,0,0,0,63,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
8.580287,1785219433.171339035,search_first_car,50,-29,-29,paper_search_first_vehicle,36,36,17,19,0,0,0,0,0,0,0,64,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
8.668209,1785219433.282308102,search_first_car,50,-29,-29,paper_search_first_vehicle,36,36,16,20,0,0,0,0,0,0,0,65,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
8.760763,1785219433.282308102,search_first_car,50,-29,-29,paper_search_first_vehicle,36,36,16,20,0,0,0,0,0,0,0,65,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
8.848571,1785219433.397644043,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,9,18,0,0,0,0,0,0,0,66,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
8.937438,1785219433.508240938,search_first_car,50,-29,-29,paper_search_first_vehicle,38,38,19,19,0,0,0,0,0,0,0,67,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
9.025651,1785219433.619431019,search_first_car,50,-29,-29,paper_search_first_vehicle,31,31,13,18,0,0,0,0,0,0,0,68,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
9.113484,1785219433.731700897,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,11,16,0,0,0,0,0,0,0,69,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
9.201902,1785219433.731700897,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,11,16,0,0,0,0,0,0,0,69,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
9.294432,1785219433.842188120,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,14,21,0,0,0,0,0,0,0,70,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
9.380482,1785219433.957446814,search_first_car,50,-29,-29,paper_search_first_vehicle,36,36,18,18,1,0,0,0,0,0,0,71,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
9.467853,1785219434.068261147,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,9,18,1,0,0,0,0,0,0,72,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
9.555479,1785219434.180358887,search_first_car,50,-29,-29,paper_search_first_vehicle,37,37,17,20,1,0,0,0,0,0,0,73,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
9.642373,1785219434.180358887,search_first_car,50,-29,-29,paper_search_first_vehicle,37,37,17,20,1,0,0,0,0,0,0,73,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
9.731171,1785219434.290966988,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,12,18,1,0,0,0,0,0,0,74,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
9.823557,1785219434.403213024,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,12,15,1,0,0,0,0,0,0,75,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
9.910676,1785219434.517637968,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,10,17,1,0,0,0,0,0,0,76,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
9.994956,1785219434.517637968,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,10,17,1,0,0,0,0,0,0,76,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
10.082672,1785219434.628820896,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,12,18,1,0,0,0,0,0,0,77,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
10.170203,1785219434.740131140,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,9,16,1,0,0,0,0,0,0,78,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
10.256366,1785219434.851478100,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,7,16,1,0,0,0,0,0,0,79,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
10.347647,1785219434.962393045,search_first_car,50,-29,-29,paper_search_first_vehicle,20,20,7,13,2,1,0,0,0,0,0,80,0,0,0,5,1,-67.312500,-39.265625,-53.289062,3106.500000,3109.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
10.433829,1785219434.962393045,search_first_car,50,-29,-29,paper_search_first_vehicle,20,20,7,13,2,1,0,0,0,0,0,80,0,0,0,5,1,-67.312500,-39.265625,-53.289062,3106.500000,3109.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
10.521915,1785219435.076771021,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,7,15,1,0,0,0,0,0,0,81,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
10.607996,1785219435.188163042,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,7,17,0,0,0,0,0,0,0,82,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
10.694514,1785219435.300082922,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,8,18,0,0,0,0,0,0,0,83,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
10.781327,1785219435.411929131,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,9,14,0,0,0,0,0,0,0,84,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
10.873239,1785219435.411929131,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,9,14,0,0,0,0,0,0,0,84,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
10.960957,1785219435.526488066,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,11,16,0,0,0,0,0,0,0,85,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
11.045859,1785219435.637181997,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,10,14,1,0,0,0,0,0,0,86,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
11.132302,1785219435.748815775,search_first_car,50,-29,-29,paper_search_first_vehicle,19,19,5,14,1,0,0,0,0,0,0,87,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
11.218903,1785219435.748815775,search_first_car,50,-29,-29,paper_search_first_vehicle,19,19,5,14,1,0,0,0,0,0,0,87,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
11.307130,1785219435.860172987,search_first_car,50,-29,-29,paper_search_first_vehicle,18,18,6,12,0,0,0,0,0,0,0,88,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
11.399005,1785219435.970866919,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,8,20,0,0,0,0,0,0,0,89,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
11.486356,1785219436.086640835,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,9,13,0,0,0,0,0,0,0,90,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
11.573059,1785219436.197967768,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,8,14,0,0,0,0,0,0,0,91,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
11.660807,1785219436.197967768,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,8,14,0,0,0,0,0,0,0,91,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
11.748017,1785219436.309122086,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,9,12,0,0,0,0,0,0,0,92,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
11.836570,1785219436.419872046,search_first_car,50,-29,-29,paper_search_first_vehicle,18,18,8,10,0,0,0,0,0,0,0,93,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
11.928422,1785219436.531337023,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,11,11,0,0,0,0,0,0,0,94,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
12.013918,1785219436.531337023,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,11,11,0,0,0,0,0,0,0,94,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
12.101287,1785219436.646442890,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,9,12,0,0,0,0,0,0,0,95,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
12.188449,1785219436.757230997,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,10,13,0,0,0,0,0,0,0,96,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
12.274808,1785219436.869333029,search_first_car,50,-29,-29,paper_search_first_vehicle,20,20,9,11,0,0,0,0,0,0,0,97,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
12.363487,1785219436.980259180,search_first_car,50,-29,-29,paper_search_first_vehicle,20,20,9,11,0,0,0,0,0,0,0,98,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
12.456166,1785219436.980259180,search_first_car,50,-29,-29,paper_search_first_vehicle,20,20,9,11,0,0,0,0,0,0,0,98,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
12.543406,1785219437.091372013,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,10,14,0,0,0,0,0,0,0,99,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
12.631313,1785219437.206821918,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,10,11,0,0,0,0,0,0,0,100,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
12.717766,1785219437.317996025,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,12,14,0,0,0,0,0,0,0,101,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
12.804530,1785219437.429210186,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,16,12,2,0,0,0,0,0,0,102,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
12.892388,1785219437.429210186,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,16,12,2,0,0,0,0,0,0,102,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
12.982402,1785219437.540457010,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,7,15,2,0,0,0,0,0,0,103,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
13.067871,1785219437.651294947,search_first_car,50,-29,-29,paper_search_first_vehicle,20,20,8,12,2,0,0,0,0,0,0,104,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
13.155029,1785219437.766644001,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,8,13,2,0,0,0,0,0,0,105,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
13.242394,1785219437.766644001,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,8,13,2,0,0,0,0,0,0,105,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
13.330466,1785219437.877620935,search_first_car,50,-29,-29,paper_search_first_vehicle,15,15,6,9,2,0,0,0,0,0,0,106,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
13.418940,1785219437.988898993,search_first_car,50,-29,-29,paper_search_first_vehicle,19,19,7,12,0,0,0,0,0,0,0,107,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
13.510660,1785219438.100475788,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,10,12,1,0,0,0,0,0,0,108,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1993.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
13.598040,1785219438.211930037,search_first_car,50,-29,-29,paper_search_first_vehicle,14,14,4,10,2,1,0,0,0,0,0,109,0,0,0,5,1,-31.734375,99.406250,33.835938,3028.250000,1975.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1975.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
13.684607,1785219438.211930037,search_first_car,50,-29,-29,paper_search_first_vehicle,14,14,4,10,2,1,0,0,0,0,0,109,0,0,0,5,1,-31.734375,99.406250,33.835938,3028.250000,1975.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1975.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
13.772104,1785219438.326318026,search_first_car,50,-29,-29,paper_search_first_vehicle,19,19,7,12,1,0,0,0,0,0,0,110,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1953.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
13.859748,1785219438.438215017,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,7,14,1,0,0,0,0,0,0,111,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1952.000000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
13.946110,1785219438.549463987,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,9,13,2,1,0,0,1,3,1,0,0,0,0,5,1,-31.125000,96.796875,32.835938,3124.250000,1960.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1947.500000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
14.038378,1785219438.660234928,search_open_space,50,-29,-29,paper_first_vehicle_counted,20,20,8,12,1,0,1,1,1,3,2,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1949.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
14.125438,1785219438.660234928,search_open_space,50,-29,-29,paper_passing_first_vehicle,20,20,8,12,1,0,1,1,1,3,2,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1949.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
14.211938,1785219438.771845818,search_open_space,50,-29,-29,paper_passing_first_vehicle,23,23,8,15,1,0,1,1,1,3,3,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1953.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
14.299968,1785219438.883285999,search_open_space,50,-29,-29,paper_passing_first_vehicle,25,25,8,17,2,1,1,1,1,3,4,0,1,0,0,5,1,-61.718750,96.078125,17.179688,2995.250000,1962.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1962.000000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
14.387837,1785219438.998360157,search_open_space,50,-29,-29,paper_passing_first_vehicle,17,17,6,11,2,1,1,1,1,3,5,0,1,0,0,5,1,-61.718750,95.515625,16.898438,2995.250000,1951.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1951.000000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
14.474757,1785219438.998360157,search_open_space,50,-29,-29,paper_passing_first_vehicle,17,17,6,11,2,1,1,1,1,3,5,0,1,0,0,5,1,-61.718750,95.515625,16.898438,2995.250000,1951.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1951.000000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
14.567976,1785219439.108850956,search_open_space,50,-29,-29,paper_passing_first_vehicle,22,22,9,13,2,1,1,1,1,3,6,0,1,0,0,5,1,-60.343750,95.515625,17.585938,2963.250000,1951.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1955.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
14.655368,1785219439.221024990,search_open_space,50,-29,-29,paper_passing_first_vehicle,17,17,5,12,2,1,1,1,1,3,7,0,1,0,0,5,1,-60.343750,95.515625,17.585938,2963.250000,1951.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1958.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
14.742555,1785219439.332007885,search_open_space,50,-29,-29,paper_passing_first_vehicle,20,20,7,13,2,1,1,1,1,3,8,0,1,0,0,5,1,-60.343750,95.515625,17.585938,2963.250000,1951.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1934.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
14.830796,1785219439.446266174,search_open_space,50,-29,-29,paper_passing_first_vehicle,22,22,8,14,2,1,1,1,1,3,9,0,1,0,0,5,1,-55.078125,94.265625,19.593750,3100.750000,1971.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1953.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
14.918876,1785219439.446266174,search_open_space,50,-29,-29,paper_passing_first_vehicle,22,22,8,14,2,1,1,1,1,3,9,0,1,0,0,5,1,-55.078125,94.265625,19.593750,3100.750000,1971.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1953.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
15.005424,1785219439.557981014,search_open_space,50,-29,-29,paper_passing_first_vehicle,21,21,7,14,2,1,1,1,1,4,10,0,1,0,0,5,1,-55.078125,94.265625,19.593750,3100.750000,1971.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1962.000000,,,,,0,,0,,,1.573998,4,171.919060,198.398472,1.573998,,,0,0,0,0,
15.098728,1785219439.668673038,search_open_space,50,-29,-29,paper_passing_first_vehicle,24,24,7,17,1,0,1,1,1,4,11,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1951.750000,,,,,0,,0,,,2.771227,4,169.668892,166.018711,2.771227,,,0,0,0,0,
15.185291,1785219439.780554056,search_open_space,50,-29,-29,paper_passing_first_vehicle,22,22,8,14,1,0,1,1,1,4,12,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1947.750000,,,,,0,,0,,,3.555679,4,169.516599,196.843244,3.555679,,,0,0,0,0,
15.272925,1785219439.891983032,search_open_space,50,-29,-29,paper_passing_first_vehicle,19,19,2,17,1,0,1,1,1,3,13,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1941.000000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
15.361354,1785219439.891983032,search_open_space,50,-29,-29,paper_passing_first_vehicle,19,19,2,17,1,0,1,1,1,3,13,0,1,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1941.000000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
15.450506,1785219440.003221035,search_open_space,50,-29,-29,paper_passing_first_vehicle,24,24,5,19,2,1,1,1,1,5,14,0,1,0,0,5,1,-61.640625,92.453125,15.406250,3093.750000,1961.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1940.000000,,,,,0,,0,,,0.561216,5,227.487329,39.478962,0.561216,,,0,0,0,0,
15.501513,1785219440.117836952,search_open_space,50,-29,-29,paper_passing_first_vehicle,25,25,7,18,2,1,1,1,1,3,15,0,1,0,0,5,1,-62.046875,91.875000,14.914063,3085.750000,1949.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1943.500000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
