elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans
25.862747,1785217442.960594893,search_first_car,50,-29,-29,paper_search_first_vehicle,36,36,12,24,1,0,0,0,0,0,0,58,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
25.951174,1785217443.072015762,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,10,25,1,0,0,0,0,0,0,59,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
26.039705,1785217443.182834864,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,9,26,1,0,0,0,0,0,0,60,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
26.130730,1785217443.294479132,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,12,23,1,0,0,0,0,0,0,61,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
26.217650,1785217443.409075975,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,6,22,1,0,0,0,0,0,0,62,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
26.304374,1785217443.409075975,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,6,22,1,0,0,0,0,0,0,62,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
26.392138,1785217443.520179033,search_first_car,50,-29,-29,paper_search_first_vehicle,31,31,7,24,0,0,0,0,0,0,0,63,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
26.480408,1785217443.632271051,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,8,21,0,0,0,0,0,0,0,64,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
26.568578,1785217443.743502140,search_first_car,50,-29,-29,paper_search_first_vehicle,32,32,10,22,0,0,0,0,0,0,0,65,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
26.660653,1785217443.857349157,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,3,23,0,0,0,0,0,0,0,66,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
26.748209,1785217443.857349157,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,3,23,0,0,0,0,0,0,0,66,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
26.834196,1785217443.968769073,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,5,18,0,0,0,0,0,0,0,67,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
26.921749,1785217444.079843998,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,6,19,0,0,0,0,0,0,0,68,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
27.009629,1785217444.191331148,search_first_car,50,-29,-29,paper_search_first_vehicle,32,32,9,23,0,0,0,0,0,0,0,69,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
27.096543,1785217444.191331148,search_first_car,50,-29,-29,paper_search_first_vehicle,32,32,9,23,0,0,0,0,0,0,0,69,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
27.189683,1785217444.305810928,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,7,21,0,0,0,0,0,0,0,70,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
27.277331,1785217444.417573929,search_first_car,50,-29,-29,paper_search_first_vehicle,32,32,10,22,0,0,0,0,0,0,0,71,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
27.362977,1785217444.529028177,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,4,21,0,0,0,0,0,0,0,72,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
27.450588,1785217444.640040874,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,5,18,0,0,0,0,0,0,0,73,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
27.539046,1785217444.640040874,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,5,18,0,0,0,0,0,0,0,73,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
27.627358,1785217444.752198935,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,4,24,0,0,0,0,0,0,0,74,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
27.720509,1785217444.866096020,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,5,18,0,0,0,0,0,0,0,75,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
27.807850,1785217444.978153944,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,4,20,0,0,0,0,0,0,0,76,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
27.894231,1785217445.089413166,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,4,18,0,0,0,0,0,0,0,77,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
27.975761,1785217445.089413166,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,4,18,0,0,0,0,0,0,0,77,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
28.056183,1785217445.204267979,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,4,20,0,0,0,0,0,0,0,78,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
28.141563,1785217445.315777063,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,6,23,0,0,0,0,0,0,0,79,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
28.237624,1785217445.426326990,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,3,20,0,0,0,0,0,0,0,80,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
28.326045,1785217445.426326990,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,3,20,0,0,0,0,0,0,0,80,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
28.413184,1785217445.537235022,search_first_car,50,-29,-29,paper_search_first_vehicle,33,33,11,22,1,0,0,0,0,0,0,81,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
28.501260,1785217445.652821064,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,9,19,1,0,0,0,0,0,0,82,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
28.587405,1785217445.764234066,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,2,21,1,0,0,0,0,0,0,83,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
28.674253,1785217445.764234066,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,2,21,1,0,0,0,0,0,0,83,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
28.767191,1785217445.875467062,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,4,22,1,0,0,0,0,0,0,84,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
28.854601,1785217445.986989975,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,9,21,1,0,0,0,0,0,0,85,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
28.940719,1785217446.100661993,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,4,19,1,0,0,0,0,0,0,86,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
29.028516,1785217446.212713003,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,8,21,2,0,0,0,0,0,0,87,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
29.115031,1785217446.212713003,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,8,21,2,0,0,0,0,0,0,87,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
29.203622,1785217446.324150085,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,9,18,1,0,0,0,0,0,0,88,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
29.295385,1785217446.435487986,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,9,18,2,0,0,0,0,0,0,89,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
29.382139,1785217446.546703815,search_first_car,50,-29,-29,paper_search_first_vehicle,32,32,12,20,2,0,0,0,0,0,0,90,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
29.469450,1785217446.661702871,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,7,21,2,0,0,0,0,0,0,91,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
29.557635,1785217446.661702871,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,7,21,2,0,0,0,0,0,0,91,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
29.644472,1785217446.773004055,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,9,18,2,0,0,0,0,0,0,92,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
29.732822,1785217446.884166956,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,7,22,1,0,0,0,0,0,0,93,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
29.825244,1785217446.995542049,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,10,17,1,0,0,0,0,0,0,94,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
29.910840,1785217446.995542049,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,10,17,1,0,0,0,0,0,0,94,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
29.996664,1785217447.109510899,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,8,19,1,0,0,0,0,0,0,95,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
30.083584,1785217447.221448898,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,8,19,1,0,0,0,0,0,0,96,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
30.171658,1785217447.332673073,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,8,19,1,0,0,0,0,0,0,97,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
30.259908,1785217447.444149971,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,8,14,1,0,0,0,0,0,0,98,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
30.353136,1785217447.444149971,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,8,14,1,0,0,0,0,0,0,98,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
30.439508,1785217447.558665037,search_first_car,50,-29,-29,paper_search_first_vehicle,33,33,12,21,2,0,0,0,0,0,0,99,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
30.527193,1785217447.670020103,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,11,16,1,0,0,0,0,0,0,100,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
30.615393,1785217447.781321049,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,9,19,1,0,0,0,0,0,0,101,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
30.703804,1785217447.895981073,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,10,16,2,0,0,0,0,0,0,102,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
30.791153,1785217447.895981073,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,10,16,2,0,0,0,0,0,0,102,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
30.882306,1785217448.008039951,search_first_car,50,-29,-29,paper_search_first_vehicle,34,34,14,20,1,0,0,0,0,0,0,103,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
30.968323,1785217448.118815899,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,10,20,0,0,0,0,0,0,0,104,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
31.056285,1785217448.230390072,search_first_car,50,-29,-29,paper_search_first_vehicle,33,33,15,18,0,0,0,0,0,0,0,105,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
31.145201,1785217448.230390072,search_first_car,50,-29,-29,paper_search_first_vehicle,33,33,15,18,0,0,0,0,0,0,0,105,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
31.232993,1785217448.345303059,search_first_car,50,-29,-29,paper_search_first_vehicle,33,33,14,19,0,0,0,0,0,0,0,106,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
31.321016,1785217448.456449986,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,10,19,1,0,0,0,0,0,0,107,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
31.413858,1785217448.566862106,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,11,19,0,0,0,0,0,0,0,108,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
31.501002,1785217448.678376913,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,5,20,0,0,0,0,0,0,0,109,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
31.588193,1785217448.678376913,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,5,20,0,0,0,0,0,0,0,109,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
31.675887,1785217448.792740107,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,7,19,1,0,0,0,0,0,0,110,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
31.762863,1785217448.904573917,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,15,20,3,1,0,0,0,0,0,111,0,0,0,5,1,-102.968750,-79.203125,-91.085938,2661.250000,3199.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
31.850952,1785217449.016251802,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,5,24,2,1,0,0,0,0,0,112,0,0,0,5,1,-102.875000,-75.343750,-89.109375,2657.000000,3156.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
31.943475,1785217449.127882957,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,5,19,2,1,0,0,0,0,0,113,0,0,0,5,1,-101.109375,-71.625000,-86.367188,2649.000000,3176.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
32.031430,1785217449.127882957,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,5,19,2,1,0,0,0,0,0,113,0,0,0,5,1,-101.109375,-71.625000,-86.367188,2649.000000,3176.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
32.118089,1785217449.239178896,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,2,19,1,0,0,0,0,0,0,114,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
32.205850,1785217449.352731943,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,2,19,2,1,0,0,0,0,0,115,0,0,0,5,1,-101.109375,-68.218750,-84.664063,2649.000000,3177.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
32.292365,1785217449.465114832,search_first_car,50,-29,-29,paper_search_first_vehicle,18,18,4,14,2,1,0,0,0,0,0,116,0,0,0,5,1,-101.109375,-58.265625,-79.687500,2649.000000,3110.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
32.380547,1785217449.576463938,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,4,17,2,1,0,0,0,0,0,117,0,0,0,5,1,-100.859375,-58.156250,-79.507813,2646.750000,3139.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
32.472907,1785217449.576463938,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,4,17,2,1,0,0,0,0,0,117,0,0,0,5,1,-100.859375,-58.156250,-79.507813,2646.750000,3139.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
32.559795,1785217449.690618038,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,3,20,1,0,0,0,0,0,0,118,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
32.646267,1785217449.802450895,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,3,22,1,0,0,0,0,0,0,119,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
32.731886,1785217449.913537025,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,2,19,1,0,0,0,0,0,0,120,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
32.817597,1785217449.913537025,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,2,19,1,0,0,0,0,0,0,120,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
32.905391,1785217450.025192976,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,2,20,1,0,0,0,0,0,0,121,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
32.998023,1785217450.139693975,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,4,19,1,0,0,0,0,0,0,122,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
33.084302,1785217450.250474930,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,4,24,1,0,0,0,0,0,0,123,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
33.171638,1785217450.362174034,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,7,16,1,0,0,0,0,0,0,124,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
33.258221,1785217450.362174034,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,7,16,1,0,0,0,0,0,0,124,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
33.345068,1785217450.473294020,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,5,16,1,0,0,0,0,0,0,125,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
33.432188,1785217450.584928036,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,5,19,1,0,0,0,0,0,0,126,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
33.524983,1785217450.699187994,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,3,20,1,0,0,0,0,0,0,127,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1462.000000,,,,,0
33.613229,1785217450.811418772,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,7,17,1,0,0,0,0,0,0,128,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
33.700549,1785217450.811418772,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,7,17,1,0,0,0,0,0,0,128,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
33.789340,1785217450.922477007,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,6,19,2,1,0,0,0,0,0,129,0,0,0,5,1,-95.171875,98.500000,1.664062,2633.250000,1462.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
33.877120,1785217451.033215046,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,3,25,2,1,0,0,0,0,0,130,0,0,0,5,1,-95.171875,98.500000,1.664062,2633.250000,1462.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1406.250000,,,,,0
33.961909,1785217451.144750118,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,6,22,2,1,0,0,0,0,0,131,0,0,0,5,1,-95.171875,98.500000,1.664062,2633.250000,1462.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1398.500000,,,,,0
34.056103,1785217451.144750118,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,6,22,2,1,0,0,0,0,0,131,0,0,0,5,1,-95.171875,98.500000,1.664062,2633.250000,1462.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1398.500000,,,,,0
34.144602,1785217451.258999109,search_first_car,50,-29,-29,paper_search_first_vehicle,34,34,7,27,2,1,0,0,0,0,0,132,0,0,0,5,1,-93.781250,98.203125,2.210937,2606.000000,1387.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1387.250000,,,,,0
34.232951,1785217451.371371031,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,7,23,2,1,0,0,0,0,0,133,0,0,0,5,1,-92.140625,98.203125,3.031250,2624.250000,1387.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1379.250000,,,,,0
34.320990,1785217451.482297182,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,7,21,2,1,0,0,1,3,1,0,0,0,0,5,1,-92.140625,96.703125,2.281250,2624.250000,1384.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1373.250000,,,,,0
34.409008,1785217451.593058109,search_open_space,50,-29,-29,paper_first_vehicle_counted,28,28,7,21,2,1,1,1,1,3,2,0,1,0,0,5,1,-92.140625,96.703125,2.281250,2624.250000,1384.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1363.250000,,,,,0
34.496373,1785217451.593058109,search_open_space,50,-29,-29,paper_passing_first_vehicle,28,28,7,21,2,1,1,1,1,3,2,0,1,0,0,5,1,-92.140625,96.703125,2.281250,2624.250000,1384.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1363.250000,,,,,0
34.589833,1785217451.708154917,search_open_space,50,-29,-29,paper_passing_first_vehicle,34,34,7,27,2,1,1,1,1,4,3,0,1,0,0,5,1,-92.140625,95.390625,1.625000,2624.250000,1376.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1356.000000,,,,,0
34.677647,1785217451.819862127,search_open_space,50,-29,-29,paper_passing_first_vehicle,32,32,8,24,2,1,1,1,1,3,4,0,1,0,0,5,1,-91.546875,95.390625,1.921875,2619.750000,1376.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1353.000000,,,,,0
34.764866,1785217451.931472778,search_open_space,50,-29,-29,paper_passing_first_vehicle,33,33,8,25,2,1,1,1,1,4,5,0,1,0,0,5,1,-91.546875,93.921875,1.187500,2619.750000,1373.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1347.750000,,,,,0
34.852745,1785217452.042227983,search_open_space,50,-29,-29,paper_passing_first_vehicle,30,30,9,21,2,1,1,1,1,4,6,0,1,0,0,5,1,-91.500000,93.921875,1.210937,2619.500000,1373.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1338.750000,,,,,0
34.939551,1785217452.042227983,search_open_space,50,-29,-29,paper_passing_first_vehicle,30,30,9,21,2,1,1,1,1,4,6,0,1,0,0,5,1,-91.500000,93.921875,1.210937,2619.500000,1373.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1338.750000,,,,,0
35.025950,1785217452.153589010,search_open_space,50,-29,-29,paper_passing_first_vehicle,26,26,5,21,2,1,1,1,1,4,7,0,1,0,0,5,1,-91.500000,93.796875,1.148437,2619.500000,1348.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1335.250000,,,,,0
